Hour,"Capacity, A*h","Capacity, %"
6679,5.5281,99.0060176230389
6680,5.5281,99.0060176230389
6681,5.5281,99.0060176230389
6682,5.5281,99.0060176230389
6683,5.5281,99.0060176230389
6684,5.5281,99.0060176230389
6685,5.5281,99.0060176230389
6686,5.5281,99.0060176230389
6687,5.5281,99.0060176230389
6688,5.5279,99.0024357045634
6689,5.5279,99.0024357045634
6690,5.5279,99.0024357045634
6691,5.5279,99.0024357045634
6692,5.5279,99.0024357045634
6693,5.5279,99.0024357045634
6694,5.5279,99.0024357045634
6695,5.5279,99.0024357045634
6696,5.5279,99.0024357045634
6697,5.5279,99.0024357045634
6698,5.5279,99.0024357045634
6699,5.5279,99.0024357045634
6700,5.5279,99.0024357045634
6701,5.5279,99.0024357045634
6702,5.5279,99.0024357045634
6703,5.5279,99.0024357045634
6704,5.5279,99.0024357045634
6705,5.5279,99.0024357045634
6706,5.5279,99.0024357045634
6707,5.5279,99.0024357045634
6708,5.5279,99.0024357045634
6709,5.5279,99.0024357045634
6710,5.5279,99.0024357045634
6711,5.5279,99.0024357045634
6712,5.5277,98.9988537860878
6713,5.5277,98.9988537860878
6714,5.5277,98.9988537860878
6715,5.5277,98.9988537860878
6716,5.5277,98.9988537860878
6717,5.5277,98.9988537860878
6718,5.5277,98.9988537860878
6719,5.5277,98.9988537860878
6720,5.5277,98.9988537860878
6721,5.5277,98.9988537860878
6722,5.5277,98.9988537860878
6723,5.5277,98.9988537860878
6724,5.5277,98.9988537860878
6725,5.5277,98.9988537860878
6726,5.5277,98.9988537860878
6727,5.5277,98.9988537860878
6728,5.5277,98.9988537860878
6729,5.5277,98.9988537860878
6730,5.5277,98.9988537860878
6731,5.5277,98.9988537860878
6732,5.5277,98.9988537860878
6733,5.5277,98.9988537860878
6734,5.5277,98.9988537860878
6735,5.5277,98.9988537860878
6736,5.5275,98.9952718676123
6737,5.5275,98.9952718676123
6738,5.5275,98.9952718676123
6739,5.5275,98.9952718676123
6740,5.5275,98.9952718676123
6741,5.5275,98.9952718676123
6742,5.5275,98.9952718676123
6743,5.5275,98.9952718676123
6744,5.5275,98.9952718676123
6745,5.5275,98.9952718676123
6746,5.5275,98.9952718676123
6747,5.5275,98.9952718676123
6748,5.5275,98.9952718676123
6749,5.5275,98.9952718676123
6750,5.5275,98.9952718676123
6751,5.5275,98.9952718676123
6752,5.5275,98.9952718676123
6753,5.5275,98.9952718676123
6754,5.5275,98.9952718676123
6755,5.5275,98.9952718676123
6756,5.5275,98.9952718676123
6757,5.5275,98.9952718676123
6758,5.5275,98.9952718676123
6759,5.5275,98.9952718676123
6760,5.5273,98.9916899491368
6761,5.5273,98.9916899491368
6762,5.5273,98.9916899491368
6763,5.5273,98.9916899491368
6764,5.5273,98.9916899491368
6765,5.5273,98.9916899491368
6766,5.5273,98.9916899491368
6767,5.5273,98.9916899491368
6768,5.5273,98.9916899491368
6769,5.5273,98.9916899491368
6770,5.5273,98.9916899491368
6771,5.5273,98.9916899491368
6772,5.5273,98.9916899491368
6773,5.5273,98.9916899491368
6774,5.5273,98.9916899491368
6775,5.5273,98.9916899491368
6776,5.5273,98.9916899491368
6777,5.5273,98.9916899491368
6778,5.5273,98.9916899491368
6779,5.5273,98.9916899491368
6780,5.5273,98.9916899491368
6781,5.5273,98.9916899491368
6782,5.5273,98.9916899491368
6783,5.5273,98.9916899491368
6784,5.5271,98.9881080306612
6785,5.5271,98.9881080306612
6786,5.5271,98.9881080306612
6787,5.5271,98.9881080306612
6788,5.5271,98.9881080306612
6789,5.5271,98.9881080306612
6790,5.5271,98.9881080306612
6791,5.5271,98.9881080306612
6792,5.5271,98.9881080306612
6793,5.5271,98.9881080306612
6794,5.5271,98.9881080306612
6795,5.5271,98.9881080306612
6796,5.5271,98.9881080306612
6797,5.5271,98.9881080306612
6798,5.5271,98.9881080306612
6799,5.5271,98.9881080306612
6800,5.5271,98.9881080306612
6801,5.5271,98.9881080306612
6802,5.5271,98.9881080306612
6803,5.5271,98.9881080306612
6804,5.5271,98.9881080306612
6805,5.5271,98.9881080306612
6806,5.5271,98.9881080306612
6807,5.5271,98.9881080306612
6808,5.5269,98.9845261121857
6809,5.5269,98.9845261121857
6810,5.5269,98.9845261121857
6811,5.5269,98.9845261121857
6812,5.5269,98.9845261121857
6813,5.5269,98.9845261121857
6814,5.5269,98.9845261121857
6815,5.5269,98.9845261121857
6816,5.5269,98.9845261121857
6817,5.5269,98.9845261121857
6818,5.5269,98.9845261121857
6819,5.5269,98.9845261121857
6820,5.5269,98.9845261121857
6821,5.5269,98.9845261121857
6822,5.5269,98.9845261121857
6823,5.5269,98.9845261121857
6824,5.5269,98.9845261121857
6825,5.5269,98.9845261121857
6826,5.5269,98.9845261121857
6827,5.5269,98.9845261121857
6828,5.5269,98.9845261121857
6829,5.5269,98.9845261121857
6830,5.5269,98.9845261121857
6831,5.5269,98.9845261121857
6832,5.5267,98.9809441937102
6833,5.5267,98.9809441937102
6834,5.5267,98.9809441937102
6835,5.5267,98.9809441937102
6836,5.5267,98.9809441937102
6837,5.5267,98.9809441937102
6838,5.5267,98.9809441937102
6839,5.5267,98.9809441937102
6840,5.5267,98.9809441937102
6841,5.5267,98.9809441937102
6842,5.5267,98.9809441937102
6843,5.5267,98.9809441937102
6844,5.5267,98.9809441937102
6845,5.5267,98.9809441937102
6846,5.5267,98.9809441937102
6847,5.5267,98.9809441937102
6848,5.5267,98.9809441937102
6849,5.5267,98.9809441937102
6850,5.5267,98.9809441937102
6851,5.5267,98.9809441937102
6852,5.5267,98.9809441937102
6853,5.5267,98.9809441937102
6854,5.5267,98.9809441937102
6855,5.5267,98.9809441937102
6856,5.5265,98.9773622752346
6857,5.5265,98.9773622752346
6858,5.5265,98.9773622752346
6859,5.5265,98.9773622752346
6860,5.5265,98.9773622752346
6861,5.5265,98.9773622752346
6862,5.5265,98.9773622752346
6863,5.5265,98.9773622752346
6864,5.5265,98.9773622752346
6865,5.5265,98.9773622752346
6866,5.5265,98.9773622752346
6867,5.5265,98.9773622752346
6868,5.5265,98.9773622752346
6869,5.5265,98.9773622752346
6870,5.5265,98.9773622752346
6871,5.5265,98.9773622752346
6872,5.5265,98.9773622752346
6873,5.5265,98.9773622752346
6874,5.5265,98.9773622752346
6875,5.5265,98.9773622752346
6876,5.5265,98.9773622752346
6877,5.5265,98.9773622752346
6878,5.5265,98.9773622752346
6879,5.5265,98.9773622752346
6880,5.5263,98.9737803567591
6881,5.5263,98.9737803567591
6882,5.5263,98.9737803567591
6883,5.5263,98.9737803567591
6884,5.5263,98.9737803567591
6885,5.5263,98.9737803567591
6886,5.5263,98.9737803567591
6887,5.5263,98.9737803567591
6888,5.5263,98.9737803567591
6889,5.5263,98.9737803567591
6890,5.5263,98.9737803567591
6891,5.5263,98.9737803567591
6892,5.5263,98.9737803567591
6893,5.5263,98.9737803567591
6894,5.5263,98.9737803567591
6895,5.5263,98.9737803567591
6896,5.5263,98.9737803567591
6897,5.5263,98.9737803567591
6898,5.5263,98.9737803567591
6899,5.5263,98.9737803567591
6900,5.5263,98.9737803567591
6901,5.5263,98.9737803567591
6902,5.5263,98.9737803567591
6903,5.5263,98.9737803567591
6904,5.5261,98.9701984382836
6905,5.5261,98.9701984382836
6906,5.5261,98.9701984382836
6907,5.5261,98.9701984382836
6908,5.5261,98.9701984382836
6909,5.5261,98.9701984382836
6910,5.5261,98.9701984382836
6911,5.5261,98.9701984382836
6912,5.5261,98.9701984382836
6913,5.5261,98.9701984382836
6914,5.5261,98.9701984382836
6915,5.5261,98.9701984382836
6916,5.5261,98.9701984382836
6917,5.5261,98.9701984382836
6918,5.5261,98.9701984382836
6919,5.5261,98.9701984382836
6920,5.5261,98.9701984382836
6921,5.5261,98.9701984382836
6922,5.5261,98.9701984382836
6923,5.5261,98.9701984382836
6924,5.5261,98.9701984382836
6925,5.5261,98.9701984382836
6926,5.5261,98.9701984382836
6927,5.5261,98.9701984382836
6928,5.5259,98.966616519808
6929,5.5259,98.966616519808
6930,5.5259,98.966616519808
6931,5.5259,98.966616519808
6932,5.5259,98.966616519808
6933,5.5259,98.966616519808
6934,5.5259,98.966616519808
6935,5.5259,98.966616519808
6936,5.5259,98.966616519808
6937,5.5259,98.966616519808
6938,5.5259,98.966616519808
6939,5.5259,98.966616519808
6940,5.5259,98.966616519808
6941,5.5259,98.966616519808
6942,5.5259,98.966616519808
6943,5.5259,98.966616519808
6944,5.5259,98.966616519808
6945,5.5259,98.966616519808
6946,5.5259,98.966616519808
6947,5.5259,98.966616519808
6948,5.5259,98.966616519808
6949,5.5259,98.966616519808
6950,5.5259,98.966616519808
6951,5.5259,98.966616519808
6952,5.5257,98.9630346013325
6953,5.5257,98.9630346013325
6954,5.5257,98.9630346013325
6955,5.5257,98.9630346013325
6956,5.5257,98.9630346013325
6957,5.5257,98.9630346013325
6958,5.5257,98.9630346013325
6959,5.5257,98.9630346013325
6960,5.5257,98.9630346013325
6961,5.5257,98.9630346013325
6962,5.5257,98.9630346013325
6963,5.5257,98.9630346013325
6964,5.5257,98.9630346013325
6965,5.5257,98.9630346013325
6966,5.5257,98.9630346013325
6967,5.5257,98.9630346013325
6968,5.5257,98.9630346013325
6969,5.5257,98.9630346013325
6970,5.5257,98.9630346013325
6971,5.5257,98.9630346013325
6972,5.5257,98.9630346013325
6973,5.5257,98.9630346013325
6974,5.5257,98.9630346013325
6975,5.5257,98.9630346013325
6976,5.5255,98.9594526828569
6977,5.5255,98.9594526828569
6978,5.5255,98.9594526828569
6979,5.5255,98.9594526828569
6980,5.5255,98.9594526828569
6981,5.5255,98.9594526828569
6982,5.5255,98.9594526828569
6983,5.5255,98.9594526828569
6984,5.5255,98.9594526828569
6985,5.5255,98.9594526828569
6986,5.5255,98.9594526828569
6987,5.5255,98.9594526828569
6988,5.5255,98.9594526828569
6989,5.5255,98.9594526828569
6990,5.5255,98.9594526828569
6991,5.5255,98.9594526828569
6992,5.5255,98.9594526828569
6993,5.5255,98.9594526828569
6994,5.5255,98.9594526828569
6995,5.5255,98.9594526828569
6996,5.5255,98.9594526828569
6997,5.5255,98.9594526828569
6998,5.5255,98.9594526828569
6999,5.5255,98.9594526828569
7000,5.5253,98.9558707643814
7001,5.5253,98.9558707643814
7002,5.5253,98.9558707643814
7003,5.5253,98.9558707643814
7004,5.5253,98.9558707643814
7005,5.5253,98.9558707643814
7006,5.5253,98.9558707643814
7007,5.5253,98.9558707643814
7008,5.5253,98.9558707643814
7009,5.5253,98.9558707643814
7010,5.5253,98.9558707643814
7011,5.5253,98.9558707643814
7012,5.5253,98.9558707643814
7013,5.5253,98.9558707643814
7014,5.5253,98.9558707643814
7015,5.5253,98.9558707643814
7016,5.5253,98.9558707643814
7017,5.5253,98.9558707643814
7018,5.5253,98.9558707643814
7019,5.5253,98.9558707643814
7020,5.5253,98.9558707643814
7021,5.5253,98.9558707643814
7022,5.5253,98.9558707643814
7023,5.5253,98.9558707643814
7024,5.5251,98.9522888459059
7025,5.5251,98.9522888459059
7026,5.5251,98.9522888459059
7027,5.5251,98.9522888459059
7028,5.5251,98.9522888459059
7029,5.5251,98.9522888459059
7030,5.5251,98.9522888459059
7031,5.5251,98.9522888459059
7032,5.5251,98.9522888459059
7033,5.5251,98.9522888459059
7034,5.5251,98.9522888459059
7035,5.5251,98.9522888459059
7036,5.5251,98.9522888459059
7037,5.5251,98.9522888459059
7038,5.5251,98.9522888459059
7039,5.5251,98.9522888459059
7040,5.5251,98.9522888459059
7041,5.5251,98.9522888459059
7042,5.5251,98.9522888459059
7043,5.5251,98.9522888459059
7044,5.5251,98.9522888459059
7045,5.5251,98.9522888459059
7046,5.5251,98.9522888459059
7047,5.5251,98.9522888459059
7048,5.5249,98.9487069274303
7049,5.5249,98.9487069274303
7050,5.5249,98.9487069274303
7051,5.5249,98.9487069274303
7052,5.5249,98.9487069274303
7053,5.5249,98.9487069274303
7054,5.5249,98.9487069274303
7055,5.5249,98.9487069274303
7056,5.5249,98.9487069274303
7057,5.5249,98.9487069274303
7058,5.5249,98.9487069274303
7059,5.5249,98.9487069274303
7060,5.5249,98.9487069274303
7061,5.5249,98.9487069274303
7062,5.5249,98.9487069274303
7063,5.5249,98.9487069274303
7064,5.5249,98.9487069274303
7065,5.5249,98.9487069274303
7066,5.5249,98.9487069274303
7067,5.5249,98.9487069274303
7068,5.5249,98.9487069274303
7069,5.5249,98.9487069274303
7070,5.5249,98.9487069274303
7071,5.5249,98.9487069274303
7072,5.5247,98.9451250089548
7073,5.5247,98.9451250089548
7074,5.5247,98.9451250089548
7075,5.5247,98.9451250089548
7076,5.5247,98.9451250089548
7077,5.5247,98.9451250089548
7078,5.5247,98.9451250089548
7079,5.5247,98.9451250089548
7080,5.5247,98.9451250089548
7081,5.5247,98.9451250089548
7082,5.5247,98.9451250089548
7083,5.5247,98.9451250089548
7084,5.5247,98.9451250089548
7085,5.5247,98.9451250089548
7086,5.5247,98.9451250089548
7087,5.5247,98.9451250089548
7088,5.5247,98.9451250089548
7089,5.5247,98.9451250089548
7090,5.5247,98.9451250089548
7091,5.5247,98.9451250089548
7092,5.5247,98.9451250089548
7093,5.5247,98.9451250089548
7094,5.5247,98.9451250089548
7095,5.5247,98.9451250089548
7096,5.5245,98.9415430904793
7097,5.5245,98.9415430904793
7098,5.5245,98.9415430904793
7099,5.5245,98.9415430904793
7100,5.5245,98.9415430904793
7101,5.5245,98.9415430904793
7102,5.5245,98.9415430904793
7103,5.5245,98.9415430904793
7104,5.5245,98.9415430904793
7105,5.5245,98.9415430904793
7106,5.5245,98.9415430904793
7107,5.5245,98.9415430904793
7108,5.5245,98.9415430904793
7109,5.5245,98.9415430904793
7110,5.5245,98.9415430904793
7111,5.5245,98.9415430904793
7112,5.5245,98.9415430904793
7113,5.5245,98.9415430904793
7114,5.5245,98.9415430904793
7115,5.5245,98.9415430904793
7116,5.5245,98.9415430904793
7117,5.5245,98.9415430904793
7118,5.5245,98.9415430904793
7119,5.5245,98.9415430904793
7120,5.5243,98.9379611720037
7121,5.5243,98.9379611720037
7122,5.5243,98.9379611720037
7123,5.5243,98.9379611720037
7124,5.5243,98.9379611720037
7125,5.5243,98.9379611720037
7126,5.5243,98.9379611720037
7127,5.5243,98.9379611720037
7128,5.5243,98.9379611720037
7129,5.5243,98.9379611720037
7130,5.5243,98.9379611720037
7131,5.5243,98.9379611720037
7132,5.5243,98.9379611720037
7133,5.5243,98.9379611720037
7134,5.5243,98.9379611720037
7135,5.5243,98.9379611720037
7136,5.5243,98.9379611720037
7137,5.5243,98.9379611720037
7138,5.5243,98.9379611720037
7139,5.5243,98.9379611720037
7140,5.5243,98.9379611720037
7141,5.5243,98.9379611720037
7142,5.5243,98.9379611720037
7143,5.5243,98.9379611720037
7144,5.5241,98.9343792535282
7145,5.5241,98.9343792535282
7146,5.5241,98.9343792535282
7147,5.5241,98.9343792535282
7148,5.5241,98.9343792535282
7149,5.5241,98.9343792535282
7150,5.5241,98.9343792535282
7151,5.5241,98.9343792535282
7152,5.5241,98.9343792535282
7153,5.5241,98.9343792535282
7154,5.5241,98.9343792535282
7155,5.5241,98.9343792535282
7156,5.5241,98.9343792535282
7157,5.5241,98.9343792535282
7158,5.5241,98.9343792535282
7159,5.5241,98.9343792535282
7160,5.5241,98.9343792535282
7161,5.5241,98.9343792535282
7162,5.5241,98.9343792535282
7163,5.5241,98.9343792535282
7164,5.5241,98.9343792535282
7165,5.5241,98.9343792535282
7166,5.5241,98.9343792535282
7167,5.5241,98.9343792535282
7168,5.5239,98.9307973350527
7169,5.5239,98.9307973350527
7170,5.5239,98.9307973350527
7171,5.5239,98.9307973350527
7172,5.5239,98.9307973350527
7173,5.5239,98.9307973350527
7174,5.5239,98.9307973350527
7175,5.5239,98.9307973350527
7176,5.5239,98.9307973350527
7177,5.5239,98.9307973350527
7178,5.5239,98.9307973350527
7179,5.5239,98.9307973350527
7180,5.5239,98.9307973350527
7181,5.5239,98.9307973350527
7182,5.5239,98.9307973350527
7183,5.5239,98.9307973350527
7184,5.5239,98.9307973350527
7185,5.5239,98.9307973350527
7186,5.5239,98.9307973350527
7187,5.5239,98.9307973350527
7188,5.5239,98.9307973350527
7189,5.5239,98.9307973350527
7190,5.5239,98.9307973350527
7191,5.5239,98.9307973350527
7192,5.5237,98.9272154165771
7193,5.5237,98.9272154165771
7194,5.5237,98.9272154165771
7195,5.5237,98.9272154165771
7196,5.5237,98.9272154165771
7197,5.5237,98.9272154165771
7198,5.5237,98.9272154165771
7199,5.5237,98.9272154165771
7200,5.5237,98.9272154165771
7201,5.5237,98.9272154165771
7202,5.5237,98.9272154165771
7203,5.5237,98.9272154165771
7204,5.5237,98.9272154165771
7205,5.5237,98.9272154165771
7206,5.5237,98.9272154165771
7207,5.5237,98.9272154165771
7208,5.5237,98.9272154165771
7209,5.5237,98.9272154165771
7210,5.5237,98.9272154165771
7211,5.5237,98.9272154165771
7212,5.5237,98.9272154165771
7213,5.5237,98.9272154165771
7214,5.5237,98.9272154165771
7215,5.5237,98.9272154165771
7216,5.5235,98.9236334981016
7217,5.5235,98.9236334981016
7218,5.5235,98.9236334981016
7219,5.5235,98.9236334981016
7220,5.5235,98.9236334981016
7221,5.5235,98.9236334981016
7222,5.5235,98.9236334981016
7223,5.5235,98.9236334981016
7224,5.5235,98.9236334981016
7225,5.5235,98.9236334981016
7226,5.5235,98.9236334981016
7227,5.5235,98.9236334981016
7228,5.5235,98.9236334981016
7229,5.5235,98.9236334981016
7230,5.5235,98.9236334981016
7231,5.5235,98.9236334981016
7232,5.5235,98.9236334981016
7233,5.5235,98.9236334981016
7234,5.5235,98.9236334981016
7235,5.5235,98.9236334981016
7236,5.5235,98.9236334981016
7237,5.5235,98.9236334981016
7238,5.5235,98.9236334981016
7239,5.5235,98.9236334981016
7240,5.5233,98.9200515796261
7241,5.5233,98.9200515796261
7242,5.5233,98.9200515796261
7243,5.5233,98.9200515796261
7244,5.5233,98.9200515796261
7245,5.5233,98.9200515796261
7246,5.5233,98.9200515796261
7247,5.5233,98.9200515796261
7248,5.5233,98.9200515796261
7249,5.5233,98.9200515796261
7250,5.5233,98.9200515796261
7251,5.5233,98.9200515796261
7252,5.5233,98.9200515796261
7253,5.5233,98.9200515796261
7254,5.5233,98.9200515796261
7255,5.5233,98.9200515796261
7256,5.5233,98.9200515796261
7257,5.5233,98.9200515796261
7258,5.5233,98.9200515796261
7259,5.5233,98.9200515796261
7260,5.5233,98.9200515796261
7261,5.5233,98.9200515796261
7262,5.5233,98.9200515796261
7263,5.5233,98.9200515796261
7264,5.5231,98.9164696611505
7265,5.5231,98.9164696611505
7266,5.5231,98.9164696611505
7267,5.5231,98.9164696611505
7268,5.5231,98.9164696611505
7269,5.5231,98.9164696611505
7270,5.5231,98.9164696611505
7271,5.5231,98.9164696611505
7272,5.5231,98.9164696611505
7273,5.5231,98.9164696611505
7274,5.5231,98.9164696611505
7275,5.5231,98.9164696611505
7276,5.5231,98.9164696611505
7277,5.5231,98.9164696611505
7278,5.5231,98.9164696611505
7279,5.5231,98.9164696611505
7280,5.5231,98.9164696611505
7281,5.5231,98.9164696611505
7282,5.5231,98.9164696611505
7283,5.5231,98.9164696611505
7284,5.5231,98.9164696611505
7285,5.5231,98.9164696611505
7286,5.5231,98.9164696611505
7287,5.5231,98.9164696611505
7288,5.5229,98.912887742675
7289,5.5229,98.912887742675
7290,5.5229,98.912887742675
7291,5.5229,98.912887742675
7292,5.5229,98.912887742675
7293,5.5229,98.912887742675
7294,5.5229,98.912887742675
7295,5.5229,98.912887742675
7296,5.5229,98.912887742675
7297,5.5229,98.912887742675
7298,5.5229,98.912887742675
7299,5.5229,98.912887742675
7300,5.5229,98.912887742675
7301,5.5229,98.912887742675
7302,5.5229,98.912887742675
7303,5.5229,98.912887742675
7304,5.5229,98.912887742675
7305,5.5229,98.912887742675
7306,5.5229,98.912887742675
7307,5.5229,98.912887742675
7308,5.5229,98.912887742675
7309,5.5229,98.912887742675
7310,5.5229,98.912887742675
7311,5.5229,98.912887742675
7312,5.5227,98.9093058241994
7313,5.5227,98.9093058241994
7314,5.5227,98.9093058241994
7315,5.5227,98.9093058241994
7316,5.5227,98.9093058241994
7317,5.5227,98.9093058241994
7318,5.5227,98.9093058241994
7319,5.5227,98.9093058241994
7320,5.5227,98.9093058241994
7321,5.5227,98.9093058241994
7322,5.5227,98.9093058241994
7323,5.5227,98.9093058241994
7324,5.5227,98.9093058241994
7325,5.5227,98.9093058241994
7326,5.5227,98.9093058241994
7327,5.5227,98.9093058241994
7328,5.5227,98.9093058241994
7329,5.5227,98.9093058241994
7330,5.5227,98.9093058241994
7331,5.5227,98.9093058241994
7332,5.5227,98.9093058241994
7333,5.5227,98.9093058241994
7334,5.5227,98.9093058241994
7335,5.5227,98.9093058241994
7336,5.5225,98.9057239057239
7337,5.5225,98.9057239057239
7338,5.5225,98.9057239057239
7339,5.5225,98.9057239057239
7340,5.5225,98.9057239057239
7341,5.5225,98.9057239057239
7342,5.5225,98.9057239057239
7343,5.5225,98.9057239057239
7344,5.5225,98.9057239057239
7345,5.5225,98.9057239057239
7346,5.5225,98.9057239057239
7347,5.5225,98.9057239057239
7348,5.5225,98.9057239057239
7349,5.5225,98.9057239057239
7350,5.5225,98.9057239057239
7351,5.5225,98.9057239057239
7352,5.5225,98.9057239057239
7353,5.5225,98.9057239057239
