P2,P1,E,Pch,Pdis,Demand,Emax,SolarGen,Pdumped
0.39,0.53,11.57,0.0,1.53,27.47,119.21,25.02,3.31
0.0,0.0,10.0,9.05,0.0,27.85,119.21,36.9,3.31
0.0,0.0,17.04,16.88,0.0,29.38,119.21,46.26,3.31
0.0,0.0,31.08,22.2,0.0,29.76,119.21,51.96,3.31
0.0,0.0,49.97,25.33,0.0,28.61,119.21,53.94,3.31
0.0,0.0,71.78,25.3,0.0,25.94,119.21,51.24,3.31
0.0,0.0,93.69,19.34,0.0,25.18,119.21,44.52,3.31
0.0,0.0,109.75,9.7,0.0,24.8,119.21,34.5,3.31
0.6,0.62,119.21,0.0,1.82,25.18,119.21,22.14,3.31
1.68,1.24,117.34,0.0,18.94,31.28,119.21,9.42,3.31
1.93,6.68,97.91,0.0,29.19,38.15,119.21,0.36,3.31
1.85,14.47,67.97,0.0,20.68,37.01,119.21,0.0,3.31
1.83,17.45,46.76,0.0,13.54,32.81,119.2,0.0,3.31
1.79,18.69,32.88,0.0,7.37,27.85,119.2,0.0,3.31
1.73,18.5,25.32,0.0,2.66,22.89,119.2,0.0,3.31
1.68,17.74,22.58,0.0,0.8,20.22,119.2,0.0,3.31
1.65,16.83,21.76,0.0,0.59,19.08,119.2,0.0,3.31
1.63,16.11,21.16,0.0,0.57,18.31,119.2,0.0,3.31
1.61,15.35,20.57,0.0,0.59,17.55,119.2,0.0,3.31
1.6,15.27,19.96,0.0,0.68,17.55,119.2,0.0,3.31
1.58,15.13,19.26,0.0,0.84,17.55,119.2,0.0,3.31
1.61,17.61,18.4,0.0,1.37,20.6,119.2,0.0,3.31
1.55,17.39,17.0,0.0,2.51,22.89,119.2,1.44,3.31
1.3,10.09,14.42,0.0,2.78,26.24,119.2,12.06,3.31
0.39,0.53,11.57,0.0,1.53,27.47,119.2,25.02,3.31
0.0,0.0,10.0,9.05,0.0,27.85,119.2,36.9,3.31
0.0,0.0,17.04,16.88,0.0,29.38,119.2,46.26,3.31
0.0,0.0,31.08,22.2,0.0,29.76,119.2,51.96,3.31
0.0,0.0,49.97,25.33,0.0,28.61,119.2,53.94,3.31
0.0,0.0,71.78,25.3,0.0,25.94,119.2,51.24,3.31
0.0,0.0,93.69,19.34,0.0,25.18,119.2,44.52,3.31
0.0,0.0,109.74,9.7,0.0,24.8,119.2,34.5,3.31
0.6,0.62,119.2,0.0,1.82,25.18,119.2,22.14,3.31
1.68,1.24,117.33,0.0,18.94,31.28,119.2,9.42,3.31
1.93,6.68,97.9,0.0,29.19,38.15,119.2,0.36,3.31
1.85,14.47,67.97,0.0,20.68,37.01,119.2,0.0,3.31
1.83,17.45,46.76,0.0,13.54,32.81,119.2,0.0,3.31
1.79,18.68,32.87,0.0,7.38,27.85,119.2,0.0,3.31
1.73,18.5,25.31,0.0,2.66,22.89,119.2,0.0,3.31
1.68,17.74,22.58,0.0,0.8,20.22,119.2,0.0,3.31
1.65,16.83,21.76,0.0,0.59,19.08,119.2,0.0,3.31
1.63,16.11,21.15,0.0,0.57,18.31,119.2,0.0,3.31
1.61,15.35,20.57,0.0,0.59,17.55,119.2,0.0,3.31
1.6,15.27,19.96,0.0,0.68,17.55,119.2,0.0,3.31
1.58,15.13,19.26,0.0,0.84,17.55,119.2,0.0,3.31
1.61,17.62,18.41,0.0,1.37,20.6,119.2,0.0,3.31
1.55,17.39,17.0,0.0,2.51,22.89,119.2,1.44,3.31
1.3,10.09,14.42,0.0,2.78,26.24,119.2,12.06,3.31
0.39,0.53,11.57,0.0,1.53,27.47,119.2,25.02,3.31
0.0,0.0,10.0,9.05,0.0,27.85,119.2,36.9,3.31
0.0,0.0,17.04,16.88,0.0,29.38,119.2,46.26,3.31
0.0,0.0,31.08,22.2,0.0,29.76,119.2,51.96,3.31
0.0,0.0,49.96,25.33,0.0,28.61,119.2,53.94,3.31
0.0,0.0,71.78,25.3,0.0,25.94,119.2,51.24,3.31
0.0,0.0,93.69,19.34,0.0,25.18,119.2,44.52,3.31
0.0,0.0,109.74,9.7,0.0,24.8,119.2,34.5,3.31
0.6,0.62,119.2,0.0,1.82,25.18,119.2,22.14,3.31
1.68,1.24,117.33,0.0,18.94,31.28,119.2,9.42,3.31
1.93,6.68,97.9,0.0,29.19,38.15,119.2,0.36,3.31
1.85,14.47,67.97,0.0,20.68,37.01,119.2,0.0,3.31
1.83,17.44,46.75,0.0,13.54,32.81,119.2,0.0,3.31
1.79,18.68,32.87,0.0,7.38,27.85,119.2,0.0,3.31
1.73,18.5,25.3,0.0,2.66,22.89,119.2,0.0,3.31
1.68,17.75,22.57,0.0,0.79,20.22,119.2,0.0,3.31
1.65,16.83,21.75,0.0,0.59,19.08,119.2,0.0,3.31
1.63,16.11,21.15,0.0,0.57,18.31,119.2,0.0,3.31
1.61,15.35,20.57,0.0,0.59,17.55,119.2,0.0,3.31
1.6,15.27,19.96,0.0,0.68,17.55,119.2,0.0,3.31
1.58,15.13,19.26,0.0,0.83,17.55,119.2,0.0,3.31
1.61,17.62,18.41,0.0,1.37,20.6,119.2,0.0,3.31
1.55,17.39,17.0,0.0,2.51,22.89,119.2,1.44,3.31
1.3,10.09,14.42,0.0,2.78,26.24,119.2,12.06,3.31
0.39,0.53,11.57,0.0,1.53,27.47,119.2,25.02,3.31
0.0,0.0,10.0,9.05,0.0,27.85,119.2,36.9,3.31
0.0,0.0,17.04,16.88,0.0,29.38,119.2,46.26,3.31
0.0,0.0,31.07,22.2,0.0,29.76,119.2,51.96,3.31
0.0,0.0,49.96,25.33,0.0,28.61,119.2,53.94,3.31
0.0,0.0,71.78,25.3,0.0,25.94,119.2,51.24,3.31
0.0,0.0,93.68,19.34,0.0,25.18,119.2,44.52,3.31
0.0,0.0,109.74,9.7,0.0,24.8,119.2,34.5,3.31
0.6,0.62,119.2,0.0,1.82,25.18,119.2,22.14,3.31
1.68,1.24,117.33,0.0,18.94,31.28,119.2,9.42,3.31
1.93,6.67,97.9,0.0,29.19,38.15,119.2,0.36,3.31
1.85,14.47,67.96,0.0,20.68,37.01,119.2,0.0,3.31
1.83,17.44,46.75,0.0,13.54,32.81,119.2,0.0,3.31
1.79,18.68,32.86,0.0,7.38,27.85,119.2,0.0,3.31
1.73,18.5,25.29,0.0,2.66,22.89,119.2,0.0,3.31
1.68,17.75,22.56,0.0,0.79,20.22,119.2,0.0,3.31
1.65,16.83,21.75,0.0,0.59,19.08,119.2,0.0,3.31
1.63,16.12,21.14,0.0,0.57,18.31,119.2,0.0,3.31
1.61,15.36,20.56,0.0,0.59,17.55,119.2,0.0,3.31
1.6,15.27,19.96,0.0,0.68,17.55,119.2,0.0,3.31
1.58,15.14,19.26,0.0,0.83,17.55,119.2,0.0,3.31
1.61,17.62,18.41,0.0,1.37,20.6,119.2,0.0,3.31
1.55,17.39,17.0,0.0,2.52,22.89,119.2,1.44,3.31
1.3,10.09,14.42,0.0,2.78,26.24,119.2,12.06,3.31
0.39,0.53,11.57,0.0,1.53,27.47,119.2,25.02,3.31
0.0,0.0,10.0,9.05,0.0,27.85,119.2,36.9,3.31
0.0,0.0,17.04,16.88,0.0,29.38,119.2,46.26,3.31
0.0,0.0,31.07,22.2,0.0,29.76,119.2,51.96,3.31
0.0,0.0,49.96,25.33,0.0,28.61,119.2,53.94,3.31
0.0,0.0,71.78,25.3,0.0,25.94,119.2,51.24,3.31
0.0,0.0,93.68,19.34,0.0,25.18,119.2,44.52,3.31
0.0,0.0,109.74,9.7,0.0,24.8,119.2,34.5,3.31
0.6,0.62,119.2,0.0,1.82,25.18,119.2,22.14,3.31
1.68,1.24,117.32,0.0,18.94,31.28,119.2,9.42,3.31
1.93,6.67,97.9,0.0,29.19,38.15,119.19,0.36,3.31
1.85,14.47,67.96,0.0,20.69,37.01,119.19,0.0,3.31
1.83,17.44,46.74,0.0,13.54,32.81,119.19,0.0,3.31
1.79,18.68,32.85,0.0,7.38,27.85,119.19,0.0,3.31
1.73,18.5,25.29,0.0,2.66,22.89,119.19,0.0,3.31
1.68,17.75,22.55,0.0,0.79,20.22,119.19,0.0,3.31
1.65,16.84,21.74,0.0,0.59,19.08,119.19,0.0,3.31
1.63,16.12,21.14,0.0,0.57,18.31,119.19,0.0,3.31
1.61,15.36,20.56,0.0,0.59,17.55,119.19,0.0,3.31
1.6,15.27,19.96,0.0,0.68,17.55,119.19,0.0,3.31
1.58,15.14,19.26,0.0,0.83,17.55,119.19,0.0,3.31
1.61,17.62,18.41,0.0,1.37,20.6,119.19,0.0,3.31
1.55,17.39,17.0,0.0,2.52,22.89,119.19,1.44,3.31
1.3,10.09,14.42,0.0,2.78,26.24,119.19,12.06,3.31
0.39,0.53,11.57,0.0,1.53,27.47,119.19,25.02,3.31
0.0,0.0,10.0,9.05,0.0,27.85,119.19,36.9,3.31
0.0,0.0,17.04,16.88,0.0,29.38,119.19,46.26,3.31
0.0,0.0,31.07,22.2,0.0,29.76,119.19,51.96,3.31
0.0,0.0,49.96,25.33,0.0,28.61,119.19,53.94,3.31
0.0,0.0,71.77,25.3,0.0,25.94,119.19,51.24,3.31
0.0,0.0,93.68,19.34,0.0,25.18,119.19,44.52,3.31
0.0,0.0,109.73,9.7,0.0,24.8,119.19,34.5,3.31
0.6,0.62,119.19,0.0,1.82,25.18,119.19,22.14,3.31
1.68,1.24,117.32,0.0,18.94,31.28,119.19,9.42,3.31
1.93,6.67,97.89,0.0,29.19,38.15,119.19,0.36,3.31
1.85,14.47,67.95,0.0,20.69,37.01,119.19,0.0,3.31
1.83,17.44,46.74,0.0,13.54,32.81,119.19,0.0,3.31
1.79,18.68,32.85,0.0,7.38,27.85,119.19,0.0,3.31
1.73,18.5,25.28,0.0,2.66,22.89,119.19,0.0,3.31
1.68,17.75,22.55,0.0,0.79,20.22,119.19,0.0,3.31
1.65,16.84,21.74,0.0,0.59,19.08,119.19,0.0,3.31
1.63,16.12,21.14,0.0,0.56,18.31,119.19,0.0,3.31
1.61,15.36,20.56,0.0,0.59,17.55,119.19,0.0,3.31
1.6,15.27,19.96,0.0,0.68,17.55,119.19,0.0,3.31
1.58,15.14,19.26,0.0,0.83,17.55,119.19,0.0,3.31
1.61,17.62,18.41,0.0,1.37,20.6,119.19,0.0,3.31
1.55,17.39,17.0,0.0,2.52,22.89,119.19,1.44,3.31
1.3,10.09,14.42,0.0,2.78,26.24,119.19,12.06,3.31
0.39,0.53,11.57,0.0,1.53,27.47,119.19,25.02,3.31
0.0,0.0,10.0,9.05,0.0,27.85,119.19,36.9,3.31
0.0,0.0,17.04,16.88,0.0,29.38,119.19,46.26,3.31
0.0,0.0,31.07,22.2,0.0,29.76,119.19,51.96,3.31
0.0,0.0,49.96,25.33,0.0,28.61,119.19,53.94,3.31
0.0,0.0,71.77,25.3,0.0,25.94,119.19,51.24,3.31
0.0,0.0,93.67,19.34,0.0,25.18,119.19,44.52,3.31
0.0,0.0,109.73,9.7,0.0,24.8,119.19,34.5,3.31
0.6,0.62,119.19,0.0,1.82,25.18,119.19,22.14,3.31
1.68,1.24,117.32,0.0,18.94,31.28,119.19,9.42,3.31
1.93,6.67,97.89,0.0,29.19,38.15,119.19,0.36,3.31
1.85,14.47,67.95,0.0,20.69,37.01,119.19,0.0,3.31
1.83,17.44,46.73,0.0,13.54,32.81,119.19,0.0,3.31
1.79,18.68,32.84,0.0,7.38,27.85,119.19,0.0,3.31
1.73,18.5,25.27,0.0,2.66,22.89,119.19,0.0,3.31
1.68,17.75,22.54,0.0,0.79,20.22,119.19,0.0,3.31
1.65,16.84,21.73,0.0,0.58,19.08,119.19,0.0,3.31
1.63,16.12,21.13,0.0,0.56,18.31,119.19,0.0,3.31
1.61,15.36,20.56,0.0,0.58,17.55,119.19,0.0,3.31
1.6,15.27,19.96,0.0,0.68,17.55,119.19,0.0,3.31
1.58,15.14,19.26,0.0,0.83,17.55,119.19,0.0,3.31
1.61,17.62,18.41,0.0,1.37,20.6,119.19,0.0,3.31
1.55,17.39,17.0,0.0,2.52,22.89,119.19,1.44,3.31
1.3,10.09,14.42,0.0,2.78,26.24,119.19,12.06,3.31
0.39,0.53,11.57,0.0,1.53,27.47,119.19,25.02,3.31
0.0,0.0,10.0,9.05,0.0,27.85,119.19,36.9,3.31
0.0,0.0,17.04,16.88,0.0,29.38,119.19,46.26,3.31
0.0,0.0,31.07,22.2,0.0,29.76,119.19,51.96,3.31
0.0,0.0,49.96,25.33,0.0,28.61,119.19,53.94,3.31
0.0,0.0,71.77,25.3,0.0,25.94,119.19,51.24,3.31
0.0,0.0,93.67,19.34,0.0,25.18,119.19,44.52,3.31
0.0,0.0,109.73,9.7,0.0,24.8,119.19,34.5,3.31
0.6,0.62,119.19,0.0,1.82,25.18,119.19,22.14,3.31
1.68,1.24,117.32,0.0,18.94,31.28,119.19,9.42,3.31
1.93,6.67,97.89,0.0,29.19,38.15,119.19,0.36,3.31
1.85,14.46,67.94,0.0,20.69,37.01,119.18,0.0,3.31
1.83,17.44,46.72,0.0,13.54,32.81,119.18,0.0,3.31
1.79,18.68,32.83,0.0,7.38,27.85,119.18,0.0,3.31
1.73,18.5,25.26,0.0,2.66,22.89,119.18,0.0,3.31
1.68,17.76,22.53,0.0,0.78,20.22,119.18,0.0,3.31
1.65,16.84,21.73,0.0,0.58,19.08,119.18,0.0,3.31
1.63,16.12,21.13,0.0,0.56,18.31,119.18,0.0,3.31
1.61,15.36,20.55,0.0,0.58,17.55,119.18,0.0,3.31
1.6,15.28,19.95,0.0,0.68,17.55,119.18,0.0,3.31
1.58,15.14,19.26,0.0,0.83,17.55,119.18,0.0,3.31
1.61,17.62,18.41,0.0,1.37,20.6,119.18,0.0,3.31
1.55,17.39,17.01,0.0,2.52,22.89,119.18,1.44,3.31
1.3,10.09,14.42,0.0,2.78,26.24,119.18,12.06,3.31
0.39,0.53,11.57,0.0,1.53,27.47,119.18,25.02,3.31
0.0,0.0,10.0,9.05,0.0,27.85,119.18,36.9,3.31
0.0,0.0,17.04,16.88,0.0,29.38,119.18,46.26,3.31
0.0,0.0,31.07,22.2,0.0,29.76,119.18,51.96,3.31
0.0,0.0,49.96,25.33,0.0,28.61,119.18,53.94,3.31
0.0,0.0,71.77,25.3,0.0,25.94,119.18,51.24,3.31
0.0,0.0,93.67,19.34,0.0,25.18,119.18,44.52,3.31
0.0,0.0,109.72,9.7,0.0,24.8,119.18,34.5,3.31
0.6,0.62,119.18,0.0,1.82,25.18,119.18,22.14,3.31
1.68,1.24,117.31,0.0,18.94,31.28,119.18,9.42,3.31
1.93,6.67,97.88,0.0,29.2,38.15,119.18,0.36,3.31
1.85,14.46,67.94,0.0,20.69,37.01,119.18,0.0,3.31
1.83,17.44,46.72,0.0,13.55,32.81,119.18,0.0,3.31
1.79,18.68,32.83,0.0,7.38,27.85,119.18,0.0,3.31
1.73,18.5,25.25,0.0,2.66,22.89,119.18,0.0,3.31
1.68,17.76,22.52,0.0,0.78,20.22,119.18,0.0,3.31
1.65,16.84,21.72,0.0,0.58,19.08,119.18,0.0,3.31
1.63,16.12,21.12,0.0,0.56,18.31,119.18,0.0,3.31
1.61,15.36,20.55,0.0,0.58,17.55,119.18,0.0,3.31
1.6,15.28,19.95,0.0,0.68,17.55,119.18,0.0,3.31
1.58,15.14,19.26,0.0,0.83,17.55,119.18,0.0,3.31
1.61,17.62,18.41,0.0,1.37,20.6,119.18,0.0,3.31
1.55,17.38,17.01,0.0,2.52,22.89,119.18,1.44,3.31
1.3,10.09,14.42,0.0,2.78,26.24,119.18,12.06,3.31
0.39,0.53,11.57,0.0,1.53,27.47,119.18,25.02,3.31
0.0,0.0,10.0,9.05,0.0,27.85,119.18,36.9,3.31
0.0,0.0,17.04,16.88,0.0,29.38,119.18,46.26,3.31
0.0,0.0,31.07,22.2,0.0,29.76,119.18,51.96,3.31
0.0,0.0,49.96,25.33,0.0,28.61,119.18,53.94,3.31
0.0,0.0,71.77,25.3,0.0,25.94,119.18,51.24,3.31
0.0,0.0,93.67,19.34,0.0,25.18,119.18,44.52,3.31
0.0,0.0,109.72,9.7,0.0,24.8,119.18,34.5,3.31
0.6,0.62,119.18,0.0,1.82,25.18,119.18,22.14,3.31
1.68,1.24,117.31,0.0,18.94,31.28,119.18,9.42,3.31
1.93,6.67,97.88,0.0,29.2,38.15,119.18,0.36,3.31
1.85,14.46,67.94,0.0,20.69,37.01,119.18,0.0,3.31
1.83,17.44,46.71,0.0,13.55,32.81,119.18,0.0,3.31
1.79,18.68,32.82,0.0,7.38,27.85,119.18,0.0,3.31
1.73,18.5,25.24,0.0,2.66,22.89,119.18,0.0,3.31
1.68,17.76,22.51,0.0,0.78,20.22,119.18,0.0,3.31
1.65,16.84,21.71,0.0,0.58,19.08,119.18,0.0,3.31
1.63,16.12,21.12,0.0,0.56,18.31,119.18,0.0,3.31
1.61,15.36,20.55,0.0,0.58,17.55,119.18,0.0,3.31
1.6,15.28,19.95,0.0,0.67,17.55,119.18,0.0,3.31
1.58,15.14,19.26,0.0,0.83,17.55,119.18,0.0,3.31
1.61,17.62,18.41,0.0,1.37,20.6,119.18,0.0,3.31
1.55,17.38,17.01,0.0,2.52,22.89,119.18,1.44,3.31
1.3,10.09,14.42,0.0,2.78,26.24,119.18,12.06,3.31
0.39,0.53,11.57,0.0,1.53,27.47,119.18,25.02,3.31
0.0,0.0,10.0,9.05,0.0,27.85,119.18,36.9,3.31
0.0,0.0,17.04,16.88,0.0,29.38,119.18,46.26,3.31
0.0,0.0,31.07,22.2,0.0,29.76,119.18,51.96,3.31
0.0,0.0,49.95,25.33,0.0,28.61,119.18,53.94,3.31
0.0,0.0,71.76,25.3,0.0,25.94,119.18,51.24,3.31
0.0,0.0,93.66,19.34,0.0,25.18,119.18,44.52,3.31
0.0,0.0,109.72,9.7,0.0,24.8,119.18,34.5,3.31
0.6,0.62,119.18,0.0,1.82,25.18,119.18,22.14,3.31
1.68,1.24,117.31,0.0,18.94,31.28,119.18,9.42,3.31
1.93,6.66,97.88,0.0,29.2,38.15,119.18,0.36,3.31
1.85,14.46,67.93,0.0,20.69,37.01,119.18,0.0,3.31
1.83,17.44,46.71,0.0,13.55,32.81,119.18,0.0,3.31
1.79,18.67,32.81,0.0,7.39,27.85,119.18,0.0,3.31
1.73,18.5,25.24,0.0,2.66,22.89,119.17,0.0,3.31
1.68,17.76,22.5,0.0,0.78,20.22,119.17,0.0,3.31
1.65,16.84,21.71,0.0,0.58,19.08,119.17,0.0,3.31
1.63,16.12,21.12,0.0,0.56,18.31,119.17,0.0,3.31
1.61,15.36,20.54,0.0,0.58,17.55,119.17,0.0,3.31
1.6,15.28,19.95,0.0,0.67,17.55,119.17,0.0,3.31
1.58,15.14,19.26,0.0,0.83,17.55,119.17,0.0,3.31
1.61,17.62,18.41,0.0,1.37,20.6,119.17,0.0,3.31
1.55,17.38,17.01,0.0,2.52,22.89,119.17,1.44,3.31
1.3,10.09,14.42,0.0,2.79,26.24,119.17,12.06,3.31
0.39,0.53,11.57,0.0,1.53,27.47,119.17,25.02,3.31
0.0,0.0,10.0,9.05,0.0,27.85,119.17,36.9,3.31
0.0,0.0,17.04,16.88,0.0,29.38,119.17,46.26,3.31
0.0,0.0,31.07,22.2,0.0,29.76,119.17,51.96,3.31
0.0,0.0,49.95,25.33,0.0,28.61,119.17,53.94,3.31
0.0,0.0,71.76,25.3,0.0,25.94,119.17,51.24,3.31
0.0,0.0,93.66,19.34,0.0,25.18,119.17,44.52,3.31
0.0,0.0,109.71,9.7,0.0,24.8,119.17,34.5,3.31
0.6,0.62,119.17,0.0,1.82,25.18,119.17,22.14,3.31
1.68,1.24,117.3,0.0,18.94,31.28,119.17,9.42,3.31
1.93,6.66,97.88,0.0,29.2,38.15,119.17,0.36,3.31
1.85,14.46,67.93,0.0,20.7,37.01,119.17,0.0,3.31
1.83,17.43,46.7,0.0,13.55,32.81,119.17,0.0,3.31
1.79,18.67,32.8,0.0,7.39,27.85,119.17,0.0,3.31
1.73,18.5,25.23,0.0,2.66,22.89,119.17,0.0,3.31
1.68,17.77,22.5,0.0,0.77,20.22,119.17,0.0,3.31
1.65,16.85,21.7,0.0,0.58,19.08,119.17,0.0,3.31
1.63,16.13,21.11,0.0,0.56,18.31,119.17,0.0,3.31
1.61,15.36,20.54,0.0,0.58,17.55,119.17,0.0,3.31
1.6,15.28,19.95,0.0,0.67,17.55,119.17,0.0,3.31
1.58,15.14,19.26,0.0,0.82,17.55,119.17,0.0,3.31
1.61,17.62,18.41,0.0,1.37,20.6,119.17,0.0,3.31
1.55,17.38,17.01,0.0,2.52,22.89,119.17,1.44,3.31
1.3,10.09,14.42,0.0,2.79,26.24,119.17,12.06,3.31
0.39,0.53,11.57,0.0,1.53,27.47,119.17,25.02,3.31
0.0,0.0,10.0,9.05,0.0,27.85,119.17,36.9,3.31
0.0,0.0,17.04,16.88,0.0,29.38,119.17,46.26,3.31
0.0,0.0,31.07,22.2,0.0,29.76,119.17,51.96,3.31
0.0,0.0,49.95,25.33,0.0,28.61,119.17,53.94,3.31
0.0,0.0,71.76,25.3,0.0,25.94,119.17,51.24,3.31
0.0,0.0,93.66,19.34,0.0,25.18,119.17,44.52,3.31
0.0,0.0,109.71,9.7,0.0,24.8,119.17,34.5,3.31
0.6,0.62,119.17,0.0,1.82,25.18,119.17,22.14,3.31
1.68,1.24,117.3,0.0,18.94,31.28,119.17,9.42,3.31
1.93,6.66,97.87,0.0,29.2,38.15,119.17,0.36,3.31
1.85,14.46,67.92,0.0,20.7,37.01,119.17,0.0,3.31
1.83,17.43,46.69,0.0,13.55,32.81,119.17,0.0,3.31
1.79,18.67,32.8,0.0,7.39,27.85,119.17,0.0,3.31
1.73,18.5,25.22,0.0,2.66,22.89,119.17,0.0,3.31
1.68,17.77,22.49,0.0,0.77,20.22,119.17,0.0,3.31
1.65,16.85,21.7,0.0,0.58,19.08,119.17,0.0,3.31
1.63,16.13,21.11,0.0,0.55,18.31,119.17,0.0,3.31
1.61,15.37,20.54,0.0,0.58,17.55,119.17,0.0,3.31
1.6,15.28,19.95,0.0,0.67,17.55,119.17,0.0,3.31
1.58,15.14,19.26,0.0,0.82,17.55,119.17,0.0,3.31
1.61,17.62,18.41,0.0,1.37,20.6,119.17,0.0,3.31
1.55,17.38,17.01,0.0,2.52,22.89,119.17,1.44,3.31
1.3,10.09,14.42,0.0,2.79,26.24,119.17,12.06,3.31
0.39,0.53,11.57,0.0,1.53,27.47,119.17,25.02,3.31
0.0,0.0,10.0,9.05,0.0,27.85,119.17,36.9,3.31
0.0,0.0,17.04,16.88,0.0,29.38,119.17,46.26,3.31
0.0,0.0,31.07,22.2,0.0,29.76,119.17,51.96,3.31
0.0,0.0,49.95,25.33,0.0,28.61,119.17,53.94,3.31
0.0,0.0,71.76,25.3,0.0,25.94,119.17,51.24,3.31
0.0,0.0,93.66,19.34,0.0,25.18,119.17,44.52,3.31
0.0,0.0,109.71,9.7,0.0,24.8,119.17,34.5,3.31
0.6,0.62,119.17,0.0,1.82,25.18,119.17,22.14,3.31
1.68,1.24,117.3,0.0,18.94,31.28,119.17,9.42,3.31
1.93,6.66,97.87,0.0,29.2,38.15,119.17,0.36,3.31
1.85,14.46,67.92,0.0,20.7,37.01,119.17,0.0,3.31
1.83,17.43,46.69,0.0,13.55,32.81,119.17,0.0,3.31
1.79,18.67,32.79,0.0,7.39,27.85,119.17,0.0,3.31
1.73,18.5,25.21,0.0,2.66,22.89,119.17,0.0,3.31
1.68,17.77,22.48,0.0,0.77,20.22,119.17,0.0,3.31
1.65,16.85,21.69,0.0,0.57,19.08,119.17,0.0,3.31
1.63,16.13,21.1,0.0,0.55,18.31,119.17,0.0,3.31
1.61,15.37,20.53,0.0,0.57,17.55,119.17,0.0,3.31
1.6,15.28,19.95,0.0,0.67,17.55,119.17,0.0,3.31
1.58,15.15,19.26,0.0,0.82,17.55,119.17,0.0,3.31
1.61,17.62,18.42,0.0,1.37,20.6,119.17,0.0,3.31
1.55,17.38,17.01,0.0,2.52,22.89,119.17,1.44,3.31
1.3,10.09,14.42,0.0,2.79,26.24,119.17,12.06,3.31
0.39,0.53,11.57,0.0,1.53,27.47,119.17,25.02,3.31
0.0,0.0,10.0,9.05,0.0,27.85,119.17,36.9,3.31
0.0,0.0,17.04,16.88,0.0,29.38,119.17,46.26,3.31
0.0,0.0,31.07,22.2,0.0,29.76,119.17,51.96,3.31
0.0,0.0,49.95,25.33,0.0,28.61,119.17,53.94,3.31
0.0,0.0,71.76,25.3,0.0,25.94,119.17,51.24,3.31
0.0,0.0,93.65,19.34,0.0,25.18,119.17,44.52,3.31
0.0,0.0,109.71,9.7,0.0,24.8,119.17,34.5,3.31
0.6,0.62,119.17,0.0,1.82,25.18,119.17,22.14,3.31
1.68,1.24,117.3,0.0,18.94,31.28,119.17,9.42,3.31
1.93,6.66,97.87,0.0,29.2,38.15,119.16,0.36,3.31
1.85,14.45,67.91,0.0,20.7,37.01,119.16,0.0,3.31
1.83,17.43,46.68,0.0,13.55,32.81,119.16,0.0,3.31
1.79,18.67,32.78,0.0,7.39,27.85,119.16,0.0,3.31
1.73,18.5,25.2,0.0,2.66,22.89,119.16,0.0,3.31
1.68,17.77,22.47,0.0,0.77,20.22,119.16,0.0,3.31
1.65,16.85,21.68,0.0,0.57,19.08,119.16,0.0,3.31
1.63,16.13,21.1,0.0,0.55,18.31,119.16,0.0,3.31
1.61,15.37,20.53,0.0,0.57,17.55,119.16,0.0,3.31
1.6,15.28,19.94,0.0,0.67,17.55,119.16,0.0,3.31
1.58,15.15,19.26,0.0,0.82,17.55,119.16,0.0,3.31
1.61,17.62,18.42,0.0,1.37,20.6,119.16,0.0,3.31
1.55,17.38,17.01,0.0,2.52,22.89,119.16,1.44,3.31
1.3,10.09,14.43,0.0,2.79,26.24,119.16,12.06,3.31
0.39,0.53,11.57,0.0,1.53,27.47,119.16,25.02,3.31
0.0,0.0,10.0,9.05,0.0,27.85,119.16,36.9,3.31
0.0,0.0,17.04,16.88,0.0,29.38,119.16,46.26,3.31
0.0,0.0,31.07,22.2,0.0,29.76,119.16,51.96,3.31
0.0,0.0,49.95,25.33,0.0,28.61,119.16,53.94,3.31
0.0,0.0,71.75,25.3,0.0,25.94,119.16,51.24,3.31
0.0,0.0,93.65,19.34,0.0,25.18,119.16,44.52,3.31
0.0,0.0,109.7,9.7,0.0,24.8,119.16,34.5,3.31
0.6,0.62,119.16,0.0,1.82,25.18,119.16,22.14,3.31
1.68,1.24,117.29,0.0,18.94,31.28,119.16,9.42,3.31
1.93,6.66,97.86,0.0,29.21,38.15,119.16,0.36,3.31
1.85,14.45,67.91,0.0,20.7,37.01,119.16,0.0,3.31
1.83,17.43,46.68,0.0,13.56,32.81,119.16,0.0,3.31
1.79,18.67,32.77,0.0,7.39,27.85,119.16,0.0,3.31
1.73,18.5,25.19,0.0,2.66,22.89,119.16,0.0,3.31
1.68,17.78,22.46,0.0,0.76,20.22,119.16,0.0,3.31
1.65,16.85,21.68,0.0,0.57,19.08,119.16,0.0,3.31
1.63,16.13,21.09,0.0,0.55,18.31,119.16,0.0,3.31
1.61,15.37,20.53,0.0,0.57,17.55,119.16,0.0,3.31
1.6,15.29,19.94,0.0,0.67,17.55,119.16,0.0,3.31
1.58,15.15,19.26,0.0,0.82,17.55,119.16,0.0,3.31
1.61,17.62,18.42,0.0,1.37,20.6,119.16,0.0,3.31
1.55,17.38,17.02,0.0,2.53,22.89,119.16,1.44,3.31
1.3,10.09,14.43,0.0,2.79,26.24,119.16,12.06,3.31
0.39,0.53,11.57,0.0,1.53,27.47,119.16,25.02,3.31
0.0,0.0,10.0,9.05,0.0,27.85,119.16,36.9,3.31
0.0,0.0,17.04,16.88,0.0,29.38,119.16,46.26,3.31
