P2,P1,E,Pch,Pdis,Demand,Emax,SolarGen,Pdumped
0.0,1.22,39.8,0.0,1.23,27.47,167.09,25.02,0.0
0.0,0.0,38.35,9.05,0.0,27.85,167.09,36.9,0.0
0.0,0.0,45.59,16.88,0.0,29.38,167.09,46.26,0.0
0.0,0.0,59.1,22.2,0.0,29.76,167.08,51.96,0.0
0.0,0.0,76.86,25.33,0.0,28.61,167.08,53.94,0.0
0.0,0.0,97.13,25.3,0.0,25.94,167.08,51.24,0.0
0.0,0.0,117.36,19.34,0.0,25.18,167.07,44.52,0.0
0.0,0.0,132.84,9.7,0.0,24.8,167.07,34.5,0.0
0.0,1.53,140.6,0.0,1.51,25.18,167.06,22.14,0.0
0.0,14.2,138.82,0.0,7.66,31.28,167.06,9.42,0.0
0.0,28.88,129.81,0.0,8.91,38.15,167.05,0.36,0.0
0.0,29.67,119.33,0.0,7.33,37.01,167.05,0.0,0.0
0.0,26.75,110.7,0.0,6.06,32.81,167.04,0.0,0.0
0.0,22.65,103.57,0.0,5.2,27.85,167.04,0.0,0.0
0.0,18.3,97.46,0.0,4.59,22.89,167.03,0.0,0.0
0.0,15.93,92.06,0.0,4.28,20.22,167.03,0.0,0.0
0.0,14.89,87.02,0.0,4.18,19.08,167.03,0.0,0.0
0.0,14.14,82.1,0.0,4.17,18.31,167.02,0.0,0.0
0.0,13.33,77.19,0.0,4.22,17.55,167.02,0.0,0.0
0.0,13.13,72.23,0.0,4.42,17.55,167.01,0.0,0.0
0.0,12.83,67.03,0.0,4.72,17.55,167.01,0.0,0.0
0.0,14.91,61.48,0.0,5.69,20.6,167.01,0.0,0.0
0.0,14.67,54.79,0.0,6.78,22.89,167.0,1.44,0.0
0.0,8.18,46.81,0.0,5.99,26.24,167.0,12.06,0.0
0.0,1.22,39.76,0.0,1.23,27.47,167.0,25.02,0.0
0.0,0.0,38.31,9.05,0.0,27.85,166.99,36.9,0.0
0.0,0.0,45.55,16.88,0.0,29.38,166.99,46.26,0.0
0.0,0.0,59.06,22.2,0.0,29.76,166.99,51.96,0.0
0.0,0.0,76.82,25.33,0.0,28.61,166.98,53.94,0.0
0.0,0.0,97.09,25.3,0.0,25.94,166.98,51.24,0.0
0.0,0.0,117.32,19.34,0.0,25.18,166.98,44.52,0.0
0.0,0.0,132.8,9.7,0.0,24.8,166.97,34.5,0.0
0.0,1.53,140.56,0.0,1.51,25.18,166.97,22.14,0.0
0.0,14.2,138.78,0.0,7.66,31.28,166.96,9.42,0.0
0.0,28.88,129.77,0.0,8.91,38.15,166.96,0.36,0.0
0.0,29.67,119.29,0.0,7.33,37.01,166.95,0.0,0.0
0.0,26.75,110.66,0.0,6.06,32.81,166.95,0.0,0.0
0.0,22.65,103.53,0.0,5.2,27.85,166.94,0.0,0.0
0.0,18.3,97.42,0.0,4.59,22.89,166.94,0.0,0.0
0.0,15.94,92.03,0.0,4.28,20.22,166.93,0.0,0.0
0.0,14.89,86.99,0.0,4.18,19.08,166.93,0.0,0.0
0.0,14.14,82.07,0.0,4.17,18.31,166.93,0.0,0.0
0.0,13.33,77.16,0.0,4.22,17.55,166.92,0.0,0.0
0.0,13.13,72.19,0.0,4.42,17.55,166.92,0.0,0.0
0.0,12.83,67.0,0.0,4.72,17.55,166.91,0.0,0.0
0.0,14.91,61.45,0.0,5.69,20.6,166.91,0.0,0.0
0.0,14.67,54.76,0.0,6.78,22.89,166.91,1.44,0.0
0.0,8.18,46.78,0.0,5.99,26.24,166.9,12.06,0.0
0.0,1.22,39.72,0.0,1.23,27.47,166.9,25.02,0.0
0.0,0.0,38.28,9.05,0.0,27.85,166.9,36.9,0.0
0.0,0.0,45.52,16.88,0.0,29.38,166.89,46.26,0.0
0.0,0.0,59.02,22.2,0.0,29.76,166.89,51.96,0.0
0.0,0.0,76.79,25.33,0.0,28.61,166.89,53.94,0.0
0.0,0.0,97.05,25.3,0.0,25.94,166.88,51.24,0.0
0.0,0.0,117.29,19.34,0.0,25.18,166.88,44.52,0.0
0.0,0.0,132.76,9.7,0.0,24.8,166.88,34.5,0.0
0.0,1.53,140.52,0.0,1.51,25.18,166.87,22.14,0.0
0.0,14.2,138.74,0.0,7.66,31.28,166.87,9.42,0.0
0.0,28.88,129.73,0.0,8.91,38.15,166.86,0.36,0.0
0.0,29.67,119.24,0.0,7.33,37.01,166.86,0.0,0.0
0.0,26.75,110.62,0.0,6.06,32.81,166.85,0.0,0.0
0.0,22.65,103.5,0.0,5.2,27.85,166.85,0.0,0.0
0.0,18.31,97.38,0.0,4.58,22.89,166.84,0.0,0.0
0.0,15.94,91.99,0.0,4.28,20.22,166.84,0.0,0.0
0.0,14.89,86.95,0.0,4.18,19.08,166.83,0.0,0.0
0.0,14.14,82.03,0.0,4.17,18.31,166.83,0.0,0.0
0.0,13.33,77.12,0.0,4.22,17.55,166.83,0.0,0.0
0.0,13.13,72.16,0.0,4.42,17.55,166.82,0.0,0.0
0.0,12.83,66.97,0.0,4.72,17.55,166.82,0.0,0.0
0.0,14.91,61.42,0.0,5.69,20.6,166.82,0.0,0.0
0.0,14.66,54.72,0.0,6.79,22.89,166.81,1.44,0.0
0.0,8.18,46.74,0.0,6.0,26.24,166.81,12.06,0.0
0.0,1.22,39.68,0.0,1.23,27.47,166.8,25.02,0.0
0.0,0.0,38.24,9.05,0.0,27.85,166.8,36.9,0.0
0.0,0.0,45.48,16.88,0.0,29.38,166.8,46.26,0.0
0.0,0.0,58.98,22.2,0.0,29.76,166.8,51.96,0.0
0.0,0.0,76.75,25.33,0.0,28.61,166.79,53.94,0.0
0.0,0.0,97.01,25.3,0.0,25.94,166.79,51.24,0.0
0.0,0.0,117.25,19.34,0.0,25.18,166.79,44.52,0.0
0.0,0.0,132.72,9.7,0.0,24.8,166.78,34.5,0.0
0.0,1.53,140.48,0.0,1.51,25.18,166.78,22.14,0.0
0.0,14.2,138.7,0.0,7.67,31.28,166.77,9.42,0.0
0.0,28.88,129.68,0.0,8.91,38.15,166.77,0.36,0.0
0.0,29.68,119.2,0.0,7.33,37.01,166.76,0.0,0.0
0.0,26.76,110.58,0.0,6.05,32.81,166.76,0.0,0.0
0.0,22.66,103.46,0.0,5.19,27.85,166.75,0.0,0.0
0.0,18.31,97.35,0.0,4.58,22.89,166.75,0.0,0.0
0.0,15.94,91.96,0.0,4.28,20.22,166.74,0.0,0.0
0.0,14.89,86.92,0.0,4.18,19.08,166.74,0.0,0.0
0.0,14.14,82.0,0.0,4.17,18.31,166.74,0.0,0.0
0.0,13.33,77.09,0.0,4.22,17.55,166.73,0.0,0.0
0.0,13.13,72.13,0.0,4.42,17.55,166.73,0.0,0.0
0.0,12.83,66.94,0.0,4.72,17.55,166.72,0.0,0.0
0.0,14.91,61.38,0.0,5.69,20.6,166.72,0.0,0.0
0.0,14.66,54.69,0.0,6.79,22.89,166.72,1.44,0.0
0.0,8.17,46.7,0.0,6.0,26.24,166.71,12.06,0.0
0.0,1.22,39.64,0.0,1.23,27.47,166.71,25.02,0.0
0.0,0.0,38.2,9.05,0.0,27.85,166.71,36.9,0.0
0.0,0.0,45.44,16.88,0.0,29.38,166.7,46.26,0.0
0.0,0.0,58.94,22.2,0.0,29.76,166.7,51.96,0.0
0.0,0.0,76.71,25.33,0.0,28.61,166.7,53.94,0.0
0.0,0.0,96.97,25.3,0.0,25.94,166.69,51.24,0.0
0.0,0.0,117.21,19.34,0.0,25.18,166.69,44.52,0.0
0.0,0.0,132.68,9.7,0.0,24.8,166.69,34.5,0.0
0.0,1.53,140.44,0.0,1.51,25.18,166.68,22.14,0.0
0.0,14.19,138.66,0.0,7.67,31.28,166.68,9.42,0.0
0.0,28.88,129.64,0.0,8.91,38.15,166.67,0.36,0.0
0.0,29.68,119.16,0.0,7.33,37.01,166.67,0.0,0.0
0.0,26.76,110.54,0.0,6.05,32.81,166.66,0.0,0.0
0.0,22.66,103.42,0.0,5.19,27.85,166.66,0.0,0.0
0.0,18.31,97.31,0.0,4.58,22.89,166.65,0.0,0.0
0.0,15.94,91.92,0.0,4.28,20.22,166.65,0.0,0.0
0.0,14.89,86.88,0.0,4.18,19.08,166.64,0.0,0.0
0.0,14.14,81.96,0.0,4.17,18.31,166.64,0.0,0.0
0.0,13.33,77.06,0.0,4.22,17.55,166.64,0.0,0.0
0.0,13.13,72.1,0.0,4.42,17.55,166.63,0.0,0.0
0.0,12.83,66.9,0.0,4.72,17.55,166.63,0.0,0.0
0.0,14.91,61.35,0.0,5.69,20.6,166.62,0.0,0.0
0.0,14.66,54.66,0.0,6.79,22.89,166.62,1.44,0.0
0.0,8.17,46.67,0.0,6.0,26.24,166.62,12.06,0.0
0.0,1.22,39.61,0.0,1.23,27.47,166.61,25.02,0.0
0.0,0.0,38.16,9.05,0.0,27.85,166.61,36.9,0.0
0.0,0.0,45.4,16.88,0.0,29.38,166.61,46.26,0.0
0.0,0.0,58.9,22.2,0.0,29.76,166.6,51.96,0.0
0.0,0.0,76.67,25.33,0.0,28.61,166.6,53.94,0.0
0.0,0.0,96.93,25.3,0.0,25.94,166.6,51.24,0.0
0.0,0.0,117.17,19.34,0.0,25.18,166.59,44.52,0.0
0.0,0.0,132.64,9.7,0.0,24.8,166.59,34.5,0.0
0.0,1.53,140.4,0.0,1.51,25.18,166.58,22.14,0.0
0.0,14.19,138.62,0.0,7.67,31.28,166.58,9.42,0.0
0.0,28.88,129.6,0.0,8.91,38.15,166.57,0.36,0.0
0.0,29.68,119.12,0.0,7.33,37.01,166.57,0.0,0.0
0.0,26.76,110.5,0.0,6.05,32.81,166.57,0.0,0.0
0.0,22.66,103.38,0.0,5.19,27.85,166.56,0.0,0.0
0.0,18.31,97.27,0.0,4.58,22.89,166.56,0.0,0.0
0.0,15.94,91.88,0.0,4.28,20.22,166.55,0.0,0.0
0.0,14.9,86.85,0.0,4.18,19.08,166.55,0.0,0.0
0.0,14.14,81.93,0.0,4.17,18.31,166.54,0.0,0.0
0.0,13.33,77.03,0.0,4.22,17.55,166.54,0.0,0.0
0.0,13.13,72.07,0.0,4.42,17.55,166.54,0.0,0.0
0.0,12.83,66.87,0.0,4.72,17.55,166.53,0.0,0.0
0.0,14.91,61.32,0.0,5.69,20.6,166.53,0.0,0.0
0.0,14.66,54.63,0.0,6.79,22.89,166.52,1.44,0.0
0.0,8.17,46.63,0.0,6.01,26.24,166.52,12.06,0.0
0.0,1.22,39.57,0.0,1.23,27.47,166.52,25.02,0.0
0.0,0.0,38.12,9.05,0.0,27.85,166.51,36.9,0.0
0.0,0.0,45.36,16.88,0.0,29.38,166.51,46.26,0.0
0.0,0.0,58.87,22.2,0.0,29.76,166.51,51.96,0.0
0.0,0.0,76.63,25.33,0.0,28.61,166.51,53.94,0.0
0.0,0.0,96.89,25.3,0.0,25.94,166.5,51.24,0.0
0.0,0.0,117.13,19.34,0.0,25.18,166.5,44.52,0.0
0.0,0.0,132.6,9.7,0.0,24.8,166.49,34.5,0.0
0.0,1.53,140.36,0.0,1.51,25.18,166.49,22.14,0.0
0.0,14.19,138.58,0.0,7.67,31.28,166.48,9.42,0.0
0.0,28.88,129.56,0.0,8.91,38.15,166.48,0.36,0.0
0.0,29.68,119.07,0.0,7.32,37.01,166.47,0.0,0.0
0.0,26.76,110.46,0.0,6.05,32.81,166.47,0.0,0.0
0.0,22.66,103.34,0.0,5.19,27.85,166.47,0.0,0.0
0.0,18.31,97.24,0.0,4.58,22.89,166.46,0.0,0.0
0.0,15.94,91.85,0.0,4.28,20.22,166.46,0.0,0.0
0.0,14.9,86.81,0.0,4.18,19.08,166.45,0.0,0.0
0.0,14.14,81.9,0.0,4.17,18.31,166.45,0.0,0.0
0.0,13.33,76.99,0.0,4.21,17.55,166.44,0.0,0.0
0.0,13.13,72.03,0.0,4.41,17.55,166.44,0.0,0.0
0.0,12.83,66.84,0.0,4.72,17.55,166.44,0.0,0.0
0.0,14.91,61.29,0.0,5.69,20.6,166.43,0.0,0.0
0.0,14.65,54.59,0.0,6.8,22.89,166.43,1.44,0.0
0.0,8.17,46.6,0.0,6.01,26.24,166.43,12.06,0.0
0.0,1.22,39.53,0.0,1.23,27.47,166.42,25.02,0.0
0.0,0.0,38.08,9.05,0.0,27.85,166.42,36.9,0.0
0.0,0.0,45.32,16.88,0.0,29.38,166.42,46.26,0.0
0.0,0.0,58.83,22.2,0.0,29.76,166.41,51.96,0.0
0.0,0.0,76.59,25.33,0.0,28.61,166.41,53.94,0.0
0.0,0.0,96.85,25.3,0.0,25.94,166.41,51.24,0.0
0.0,0.0,117.09,19.34,0.0,25.18,166.4,44.52,0.0
0.0,0.0,132.56,9.7,0.0,24.8,166.4,34.5,0.0
0.0,1.53,140.32,0.0,1.51,25.18,166.39,22.14,0.0
0.0,14.19,138.54,0.0,7.68,31.28,166.39,9.42,0.0
0.0,28.88,129.51,0.0,8.91,38.15,166.38,0.36,0.0
0.0,29.68,119.03,0.0,7.32,37.01,166.38,0.0,0.0
0.0,26.76,110.42,0.0,6.05,32.81,166.37,0.0,0.0
0.0,22.66,103.3,0.0,5.19,27.85,166.37,0.0,0.0
0.0,18.31,97.2,0.0,4.58,22.89,166.37,0.0,0.0
0.0,15.94,91.81,0.0,4.28,20.22,166.36,0.0,0.0
0.0,14.9,86.78,0.0,4.18,19.08,166.36,0.0,0.0
0.0,14.14,81.86,0.0,4.17,18.31,166.35,0.0,0.0
0.0,13.33,76.96,0.0,4.21,17.55,166.35,0.0,0.0
0.0,13.13,72.0,0.0,4.41,17.55,166.35,0.0,0.0
0.0,12.83,66.81,0.0,4.72,17.55,166.34,0.0,0.0
0.0,14.91,61.26,0.0,5.69,20.6,166.34,0.0,0.0
0.0,14.65,54.56,0.0,6.8,22.89,166.33,1.44,0.0
0.0,8.16,46.56,0.0,6.01,26.24,166.33,12.06,0.0
0.0,1.22,39.49,0.0,1.23,27.47,166.33,25.02,0.0
0.0,0.0,38.04,9.05,0.0,27.85,166.32,36.9,0.0
0.0,0.0,45.28,16.88,0.0,29.38,166.32,46.26,0.0
0.0,0.0,58.79,22.2,0.0,29.76,166.32,51.96,0.0
0.0,0.0,76.55,25.33,0.0,28.61,166.32,53.94,0.0
0.0,0.0,96.81,25.3,0.0,25.94,166.31,51.24,0.0
0.0,0.0,117.05,19.34,0.0,25.18,166.31,44.52,0.0
0.0,0.0,132.52,9.7,0.0,24.8,166.3,34.5,0.0
0.0,1.53,140.28,0.0,1.51,25.18,166.3,22.14,0.0
0.0,14.18,138.5,0.0,7.68,31.28,166.29,9.42,0.0
0.0,28.88,129.47,0.0,8.91,38.15,166.29,0.36,0.0
0.0,29.68,118.99,0.0,7.32,37.01,166.28,0.0,0.0
0.0,26.76,110.38,0.0,6.05,32.81,166.28,0.0,0.0
0.0,22.66,103.26,0.0,5.19,27.85,166.28,0.0,0.0
0.0,18.31,97.16,0.0,4.58,22.89,166.27,0.0,0.0
0.0,15.94,91.78,0.0,4.28,20.22,166.27,0.0,0.0
0.0,14.9,86.75,0.0,4.18,19.08,166.26,0.0,0.0
0.0,14.14,81.83,0.0,4.17,18.31,166.26,0.0,0.0
0.0,13.34,76.93,0.0,4.21,17.55,166.25,0.0,0.0
0.0,13.13,71.97,0.0,4.41,17.55,166.25,0.0,0.0
0.0,12.83,66.78,0.0,4.72,17.55,166.25,0.0,0.0
0.0,14.91,61.23,0.0,5.69,20.6,166.24,0.0,0.0
0.0,14.65,54.53,0.0,6.8,22.89,166.24,1.44,0.0
0.0,8.16,46.53,0.0,6.02,26.24,166.24,12.06,0.0
0.0,1.22,39.45,0.0,1.23,27.47,166.23,25.02,0.0
0.0,0.0,38.0,9.05,0.0,27.85,166.23,36.9,0.0
0.0,0.0,45.24,16.88,0.0,29.38,166.23,46.26,0.0
0.0,0.0,58.75,22.2,0.0,29.76,166.22,51.96,0.0
0.0,0.0,76.51,25.33,0.0,28.61,166.22,53.94,0.0
0.0,0.0,96.77,25.3,0.0,25.94,166.22,51.24,0.0
0.0,0.0,117.01,19.34,0.0,25.18,166.21,44.52,0.0
0.0,0.0,132.48,9.7,0.0,24.8,166.21,34.5,0.0
0.0,1.53,140.24,0.0,1.51,25.18,166.2,22.14,0.0
0.0,14.18,138.46,0.0,7.68,31.28,166.2,9.42,0.0
0.0,28.88,129.43,0.0,8.91,38.15,166.19,0.36,0.0
0.0,29.69,118.95,0.0,7.32,37.01,166.19,0.0,0.0
0.0,26.77,110.33,0.0,6.04,32.81,166.18,0.0,0.0
0.0,22.66,103.22,0.0,5.18,27.85,166.18,0.0,0.0
0.0,18.31,97.12,0.0,4.58,22.89,166.18,0.0,0.0
0.0,15.94,91.74,0.0,4.28,20.22,166.17,0.0,0.0
0.0,14.9,86.71,0.0,4.18,19.08,166.17,0.0,0.0
0.0,14.14,81.8,0.0,4.17,18.31,166.16,0.0,0.0
0.0,13.34,76.9,0.0,4.21,17.55,166.16,0.0,0.0
0.0,13.14,71.94,0.0,4.41,17.55,166.16,0.0,0.0
0.0,12.83,66.75,0.0,4.72,17.55,166.15,0.0,0.0
0.0,14.91,61.19,0.0,5.69,20.6,166.15,0.0,0.0
0.0,14.65,54.5,0.0,6.8,22.89,166.14,1.44,0.0
0.0,8.16,46.49,0.0,6.02,26.24,166.14,12.06,0.0
0.0,1.22,39.41,0.0,1.23,27.47,166.14,25.02,0.0
0.0,0.0,37.96,9.05,0.0,27.85,166.13,36.9,0.0
0.0,0.0,45.2,16.88,0.0,29.38,166.13,46.26,0.0
0.0,0.0,58.71,22.2,0.0,29.76,166.13,51.96,0.0
0.0,0.0,76.47,25.33,0.0,28.61,166.13,53.94,0.0
0.0,0.0,96.73,25.3,0.0,25.94,166.12,51.24,0.0
0.0,0.0,116.97,19.34,0.0,25.18,166.12,44.52,0.0
0.0,0.0,132.44,9.7,0.0,24.8,166.11,34.5,0.0
0.0,1.53,140.21,0.0,1.51,25.18,166.11,22.14,0.0
0.0,14.18,138.43,0.0,7.68,31.28,166.1,9.42,0.0
0.0,28.88,129.39,0.0,8.91,38.15,166.1,0.36,0.0
0.0,29.69,118.9,0.0,7.32,37.01,166.09,0.0,0.0
0.0,26.77,110.29,0.0,6.04,32.81,166.09,0.0,0.0
0.0,22.67,103.19,0.0,5.18,27.85,166.08,0.0,0.0
0.0,18.32,97.09,0.0,4.57,22.89,166.08,0.0,0.0
0.0,15.94,91.71,0.0,4.27,20.22,166.08,0.0,0.0
0.0,14.9,86.68,0.0,4.18,19.08,166.07,0.0,0.0
0.0,14.15,81.76,0.0,4.17,18.31,166.07,0.0,0.0
0.0,13.34,76.86,0.0,4.21,17.55,166.06,0.0,0.0
0.0,13.14,71.91,0.0,4.41,17.55,166.06,0.0,0.0
0.0,12.83,66.71,0.0,4.72,17.55,166.06,0.0,0.0
0.0,14.91,61.16,0.0,5.69,20.6,166.05,0.0,0.0
0.0,14.64,54.46,0.0,6.81,22.89,166.05,1.44,0.0
0.0,8.15,46.46,0.0,6.02,26.24,166.05,12.06,0.0
0.0,1.22,39.37,0.0,1.23,27.47,166.04,25.02,0.0
0.0,0.0,37.92,9.05,0.0,27.85,166.04,36.9,0.0
0.0,0.0,45.16,16.88,0.0,29.38,166.04,46.26,0.0
0.0,0.0,58.67,22.2,0.0,29.76,166.03,51.96,0.0
0.0,0.0,76.43,25.33,0.0,28.61,166.03,53.94,0.0
0.0,0.0,96.69,25.3,0.0,25.94,166.03,51.24,0.0
0.0,0.0,116.93,19.34,0.0,25.18,166.02,44.52,0.0
0.0,0.0,132.4,9.7,0.0,24.8,166.02,34.5,0.0
0.0,1.53,140.17,0.0,1.51,25.18,166.01,22.14,0.0
0.0,14.18,138.39,0.0,7.69,31.28,166.01,9.42,0.0
0.0,28.88,129.34,0.0,8.91,38.15,166.0,0.36,0.0
0.0,29.69,118.86,0.0,7.32,37.01,166.0,0.0,0.0
0.0,26.77,110.25,0.0,6.04,32.81,165.99,0.0,0.0
0.0,22.67,103.15,0.0,5.18,27.85,165.99,0.0,0.0
0.0,18.32,97.05,0.0,4.57,22.89,165.99,0.0,0.0
0.0,15.95,91.67,0.0,4.27,20.22,165.98,0.0,0.0
0.0,14.9,86.64,0.0,4.17,19.08,165.98,0.0,0.0
0.0,14.15,81.73,0.0,4.17,18.31,165.97,0.0,0.0
0.0,13.34,76.83,0.0,4.21,17.55,165.97,0.0,0.0
0.0,13.14,71.87,0.0,4.41,17.55,165.97,0.0,0.0
0.0,12.83,66.68,0.0,4.72,17.55,165.96,0.0,0.0
0.0,14.91,61.13,0.0,5.7,20.6,165.96,0.0,0.0
0.0,14.64,54.43,0.0,6.81,22.89,165.95,1.44,0.0
0.0,8.15,46.42,0.0,6.03,26.24,165.95,12.06,0.0
0.0,1.22,39.33,0.0,1.23,27.47,165.95,25.02,0.0
0.0,0.0,37.88,9.05,0.0,27.85,165.94,36.9,0.0
0.0,0.0,45.12,16.88,0.0,29.38,165.94,46.26,0.0
0.0,0.0,58.63,22.2,0.0,29.76,165.94,51.96,0.0
0.0,0.0,76.39,25.33,0.0,28.61,165.94,53.94,0.0
0.0,0.0,96.65,25.3,0.0,25.94,165.93,51.24,0.0
0.0,0.0,116.89,19.34,0.0,25.18,165.93,44.52,0.0
0.0,0.0,132.36,9.7,0.0,24.8,165.92,34.5,0.0
0.0,1.53,140.13,0.0,1.51,25.18,165.92,22.14,0.0
0.0,14.17,138.35,0.0,7.69,31.28,165.91,9.42,0.0
0.0,28.88,129.3,0.0,8.91,38.15,165.91,0.36,0.0
0.0,29.69,118.82,0.0,7.32,37.01,165.9,0.0,0.0
0.0,26.77,110.21,0.0,6.04,32.81,165.9,0.0,0.0
0.0,22.67,103.11,0.0,5.18,27.85,165.89,0.0,0.0
0.0,18.32,97.01,0.0,4.57,22.89,165.89,0.0,0.0
0.0,15.95,91.63,0.0,4.27,20.22,165.89,0.0,0.0
0.0,14.9,86.61,0.0,4.17,19.08,165.88,0.0,0.0
0.0,14.15,81.7,0.0,4.17,18.31,165.88,0.0,0.0
0.0,13.34,76.8,0.0,4.21,17.55,165.87,0.0,0.0
0.0,13.14,71.84,0.0,4.41,17.55,165.87,0.0,0.0
0.0,12.83,66.65,0.0,4.72,17.55,165.87,0.0,0.0
0.0,14.9,61.1,0.0,5.7,20.6,165.86,0.0,0.0
0.0,14.64,54.4,0.0,6.81,22.89,165.86,1.44,0.0
0.0,8.15,46.38,0.0,6.03,26.24,165.86,12.06,0.0
0.0,1.22,39.29,0.0,1.23,27.47,165.85,25.02,0.0
0.0,0.0,37.84,9.05,0.0,27.85,165.85,36.9,0.0
0.0,0.0,45.08,16.88,0.0,29.38,165.85,46.26,0.0
0.0,0.0,58.59,22.2,0.0,29.76,165.84,51.96,0.0
0.0,0.0,76.35,25.33,0.0,28.61,165.84,53.94,0.0
0.0,0.0,96.61,25.3,0.0,25.94,165.84,51.24,0.0
0.0,0.0,116.85,19.34,0.0,25.18,165.83,44.52,0.0
0.0,0.0,132.33,9.7,0.0,24.8,165.83,34.5,0.0
0.0,1.53,140.09,0.0,1.51,25.18,165.82,22.14,0.0
0.0,14.17,138.31,0.0,7.69,31.28,165.82,9.42,0.0
0.0,28.88,129.26,0.0,8.91,38.15,165.81,0.36,0.0
0.0,29.69,118.78,0.0,7.31,37.01,165.81,0.0,0.0
0.0,26.77,110.17,0.0,6.04,32.81,165.8,0.0,0.0
0.0,22.67,103.07,0.0,5.18,27.85,165.8,0.0,0.0
0.0,18.32,96.98,0.0,4.57,22.89,165.8,0.0,0.0
0.0,15.95,91.6,0.0,4.27,20.22,165.79,0.0,0.0
0.0,14.9,86.57,0.0,4.17,19.08,165.79,0.0,0.0
0.0,14.15,81.66,0.0,4.16,18.31,165.78,0.0,0.0
0.0,13.34,76.76,0.0,4.21,17.55,165.78,0.0,0.0
0.0,13.14,71.81,0.0,4.41,17.55,165.78,0.0,0.0
0.0,12.83,66.62,0.0,4.72,17.55,165.77,0.0,0.0
0.0,14.9,61.07,0.0,5.7,20.6,165.77,0.0,0.0
0.0,14.64,54.36,0.0,6.81,22.89,165.76,1.44,0.0
0.0,8.14,46.35,0.0,6.03,26.24,165.76,12.06,0.0
0.0,1.21,39.25,0.0,1.23,27.47,165.76,25.02,0.0
0.0,0.0,37.8,9.05,0.0,27.85,165.75,36.9,0.0
0.0,0.0,45.04,16.88,0.0,29.38,165.75,46.26,0.0
0.0,0.0,58.55,22.2,0.0,29.76,165.75,51.96,0.0
0.0,0.0,76.31,25.33,0.0,28.61,165.75,53.94,0.0
0.0,0.0,96.57,25.3,0.0,25.94,165.74,51.24,0.0
0.0,0.0,116.81,19.34,0.0,25.18,165.74,44.52,0.0
0.0,0.0,132.29,9.7,0.0,24.8,165.73,34.5,0.0
0.0,1.52,140.05,0.0,1.51,25.18,165.73,22.14,0.0
0.0,14.17,138.27,0.0,7.69,31.28,165.72,9.42,0.0
0.0,28.88,129.21,0.0,8.91,38.15,165.72,0.36,0.0
0.0,29.69,118.73,0.0,7.31,37.01,165.71,0.0,0.0
0.0,26.77,110.13,0.0,6.04,32.81,165.71,0.0,0.0
0.0,22.67,103.03,0.0,5.18,27.85,165.71,0.0,0.0
0.0,18.32,96.94,0.0,4.57,22.89,165.7,0.0,0.0
0.0,15.95,91.56,0.0,4.27,20.22,165.7,0.0,0.0
0.0,14.9,86.54,0.0,4.17,19.08,165.69,0.0,0.0
0.0,14.15,81.63,0.0,4.16,18.31,165.69,0.0,0.0
0.0,13.34,76.73,0.0,4.21,17.55,165.68,0.0,0.0
0.0,13.14,71.78,0.0,4.41,17.55,165.68,0.0,0.0
0.0,12.83,66.59,0.0,4.72,17.55,165.68,0.0,0.0
0.0,14.9,61.04,0.0,5.7,20.6,165.67,0.0,0.0
0.0,14.63,54.33,0.0,6.82,22.89,165.67,1.44,0.0
0.0,8.14,46.31,0.0,6.03,26.24,165.67,12.06,0.0
0.0,1.21,39.21,0.0,1.23,27.47,165.66,25.02,0.0
0.0,0.0,37.76,9.05,0.0,27.85,165.66,36.9,0.0
0.0,0.0,45.0,16.88,0.0,29.38,165.66,46.26,0.0
0.0,0.0,58.51,22.2,0.0,29.76,165.65,51.96,0.0
0.0,0.0,76.27,25.33,0.0,28.61,165.65,53.94,0.0
0.0,0.0,96.54,25.3,0.0,25.94,165.65,51.24,0.0
0.0,0.0,116.77,19.34,0.0,25.18,165.64,44.52,0.0
0.0,0.0,132.25,9.7,0.0,24.8,165.64,34.5,0.0
0.0,1.52,140.01,0.0,1.51,25.18,165.63,22.14,0.0
0.0,14.17,138.23,0.0,7.7,31.28,165.63,9.42,0.0
0.0,28.88,129.17,0.0,8.91,38.15,165.62,0.36,0.0
0.0,29.69,118.69,0.0,7.31,37.01,165.62,0.0,0.0
0.0,26.77,110.09,0.0,6.03,32.81,165.61,0.0,0.0
0.0,22.67,102.99,0.0,5.18,27.85,165.61,0.0,0.0
0.0,18.32,96.9,0.0,4.57,22.89,165.61,0.0,0.0
0.0,15.95,91.53,0.0,4.27,20.22,165.6,0.0,0.0
0.0,14.9,86.5,0.0,4.17,19.08,165.6,0.0,0.0
0.0,14.15,81.6,0.0,4.16,18.31,165.59,0.0,0.0
0.0,13.34,76.7,0.0,4.21,17.55,165.59,0.0,0.0
0.0,13.14,71.75,0.0,4.41,17.55,165.59,0.0,0.0
0.0,12.83,66.56,0.0,4.72,17.55,165.58,0.0,0.0
0.0,14.9,61.0,0.0,5.7,20.6,165.58,0.0,0.0
0.0,14.63,54.3,0.0,6.82,22.89,165.57,1.44,0.0
0.0,8.14,46.28,0.0,6.04,26.24,165.57,12.06,0.0
0.0,1.21,39.17,0.0,1.23,27.47,165.57,25.02,0.0
0.0,0.0,37.72,9.05,0.0,27.85,165.56,36.9,0.0
0.0,0.0,44.96,16.88,0.0,29.38,165.56,46.26,0.0
