P2,P1,E,Pch,Pdis,Demand,S_max,SolarGen,Pdumped
0.0,13.9,98.62,0.0,4.42,18.31,0.0,0.0,100000.0
0.0,13.12,93.43,0.0,4.42,17.55,193.1,0.0,100000.0
0.0,12.97,88.22,0.0,4.58,17.55,172.25,0.0,100000.0
0.0,12.75,82.84,0.0,4.8,17.55,213.67,0.0,100000.0
0.0,14.99,77.19,0.0,5.61,20.6,851.5,0.0,100000.0
0.0,15.11,70.59,0.0,6.34,22.89,224.41,1.44,100000.0
0.0,8.82,63.13,0.0,5.36,26.24,228.07,12.06,100000.0
0.0,1.26,56.83,0.0,1.19,27.47,168.22,25.02,100000.0
0.0,0.0,55.43,9.05,0.0,27.85,0.0,36.9,100000.0
0.0,0.0,62.67,16.88,0.0,29.38,0.0,46.26,100000.0
0.0,0.0,76.18,22.2,0.0,29.76,228.12,51.96,100000.0
0.0,0.0,93.94,25.33,0.0,28.61,77.56,53.94,100000.0
0.0,0.0,114.2,25.3,0.0,25.94,224.62,51.24,100000.0
0.0,0.0,134.44,19.34,0.0,25.18,162.55,44.52,100000.0
0.0,0.0,149.91,9.7,0.0,24.8,77.85,34.5,100000.0
0.0,1.59,157.67,0.0,1.45,25.18,224.48,22.14,100000.0
0.0,15.02,155.96,0.0,6.85,31.28,871.49,9.42,100000.0
0.0,29.18,147.91,0.0,8.61,38.15,0.0,0.36,100000.0
0.0,29.51,137.77,0.0,7.49,37.01,850.8,0.0,100000.0
0.0,26.45,128.96,0.0,6.36,32.81,225.33,0.0,100000.0
0.0,22.33,121.47,0.0,5.52,27.85,324.16,0.0,100000.0
0.0,18.0,114.98,0.0,4.89,22.89,851.53,0.0,100000.0
0.0,15.66,109.23,0.0,4.56,20.22,225.24,0.0,100000.0
0.0,14.63,103.86,0.0,4.45,19.08,0.0,0.0,100000.0
0.0,13.9,98.63,0.0,4.42,18.31,871.18,0.0,100000.0
0.0,13.12,93.43,0.0,4.42,17.55,851.53,0.0,100000.0
0.0,12.97,88.23,0.0,4.58,17.55,498.48,0.0,100000.0
0.0,12.75,82.84,0.0,4.8,17.55,0.0,0.0,100000.0
0.0,14.99,77.2,0.0,5.61,20.6,682.04,0.0,100000.0
0.0,15.11,70.59,0.0,6.34,22.89,0.0,1.44,100000.0
0.0,8.82,63.13,0.0,5.36,26.24,0.0,12.06,100000.0
0.0,1.26,56.83,0.0,1.19,27.47,498.93,25.02,100000.0
0.0,0.0,55.43,9.05,0.0,27.85,0.0,36.9,100000.0
0.0,0.0,62.67,16.88,0.0,29.38,0.0,46.26,100000.0
0.0,0.0,76.18,22.2,0.0,29.76,77.51,51.96,100000.0
0.0,0.0,93.94,25.33,0.0,28.61,847.9,53.94,100000.0
0.0,0.0,114.2,25.3,0.0,25.94,245.19,51.24,100000.0
0.0,0.0,134.44,19.34,0.0,25.18,227.85,44.52,100000.0
0.0,0.0,149.91,9.7,0.0,24.8,245.16,34.5,100000.0
0.0,1.59,157.68,0.0,1.45,25.18,193.11,22.14,100000.0
0.0,15.02,155.97,0.0,6.85,31.28,0.0,9.42,100000.0
0.0,29.18,147.91,0.0,8.61,38.15,0.0,0.36,100000.0
0.0,29.51,137.78,0.0,7.49,37.01,77.64,0.0,100000.0
0.0,26.45,128.96,0.0,6.36,32.81,0.0,0.0,100000.0
0.0,22.33,121.48,0.0,5.52,27.85,162.47,0.0,100000.0
0.0,18.0,114.98,0.0,4.89,22.89,1.58,0.0,100000.0
0.0,15.66,109.23,0.0,4.56,20.22,1.58,0.0,100000.0
0.0,14.63,103.86,0.0,4.45,19.08,0.0,0.0,100000.0
0.0,13.9,98.63,0.0,4.42,18.31,0.0,0.0,100000.0
0.0,13.12,93.44,0.0,4.42,17.55,871.46,0.0,100000.0
0.0,12.97,88.23,0.0,4.58,17.55,699.86,0.0,100000.0
0.0,12.75,82.85,0.0,4.8,17.55,224.59,0.0,100000.0
0.0,14.99,77.2,0.0,5.61,20.6,2.51,0.0,100000.0
0.0,15.11,70.6,0.0,6.34,22.89,225.47,1.44,100000.0
0.0,8.82,63.13,0.0,5.36,26.24,0.0,12.06,100000.0
0.0,1.26,56.83,0.0,1.19,27.47,225.47,25.02,100000.0
0.0,0.0,55.43,9.05,0.0,27.85,0.0,36.9,100000.0
0.0,0.0,62.67,16.88,0.0,29.38,851.52,46.26,100000.0
0.0,0.0,76.18,22.2,0.0,29.76,0.0,51.96,100000.0
0.0,0.0,93.94,25.33,0.0,28.61,1.58,53.94,100000.0
0.0,0.0,114.21,25.3,0.0,25.94,228.91,51.24,100000.0
0.0,0.0,134.44,19.34,0.0,25.18,168.23,44.52,100000.0
0.0,0.0,149.92,9.7,0.0,24.8,699.7,34.5,100000.0
0.0,1.59,157.68,0.0,1.45,25.18,162.45,22.14,100000.0
0.0,15.02,155.97,0.0,6.85,31.28,324.23,9.42,100000.0
0.0,29.18,147.91,0.0,8.61,38.15,0.0,0.36,100000.0
0.0,29.51,137.78,0.0,7.49,37.01,0.0,0.0,100000.0
0.0,26.45,128.96,0.0,6.36,32.81,168.25,0.0,100000.0
0.0,22.33,121.48,0.0,5.52,27.85,77.68,0.0,100000.0
0.0,18.0,114.98,0.0,4.89,22.89,498.57,0.0,100000.0
0.0,15.66,109.24,0.0,4.56,20.22,0.0,0.0,100000.0
0.0,14.63,103.87,0.0,4.45,19.08,172.23,0.0,100000.0
0.0,13.9,98.64,0.0,4.42,18.31,162.58,0.0,100000.0
0.0,13.12,93.44,0.0,4.42,17.55,0.0,0.0,100000.0
0.0,12.97,88.24,0.0,4.58,17.55,224.41,0.0,100000.0
0.0,12.75,82.85,0.0,4.8,17.55,77.51,0.0,100000.0
0.0,14.99,77.2,0.0,5.61,20.6,214.03,0.0,100000.0
0.0,15.11,70.6,0.0,6.34,22.89,498.76,1.44,100000.0
0.0,8.82,63.14,0.0,5.36,26.24,193.13,12.06,100000.0
0.0,1.26,56.83,0.0,1.19,27.47,871.26,25.02,100000.0
0.0,0.0,55.44,9.05,0.0,27.85,0.0,36.9,100000.0
0.0,0.0,62.68,16.88,0.0,29.38,0.0,46.26,100000.0
0.0,0.0,76.18,22.2,0.0,29.76,0.0,51.96,100000.0
0.0,0.0,93.95,25.33,0.0,28.61,324.26,53.94,100000.0
0.0,0.0,114.21,25.3,0.0,25.94,851.53,51.24,100000.0
0.0,0.0,134.45,19.34,0.0,25.18,871.37,44.52,100000.0
0.0,0.0,149.92,9.7,0.0,24.8,228.39,34.5,100000.0
0.0,1.59,157.68,0.0,1.45,25.18,0.0,22.14,100000.0
0.0,15.02,155.97,0.0,6.85,31.28,193.11,9.42,100000.0
0.0,29.18,147.92,0.0,8.61,38.15,168.22,0.36,100000.0
0.0,29.51,137.78,0.0,7.49,37.01,245.22,0.0,100000.0
0.0,26.45,128.97,0.0,6.36,32.81,168.22,0.0,100000.0
0.0,22.33,121.48,0.0,5.52,27.85,77.48,0.0,100000.0
0.0,18.0,114.99,0.0,4.89,22.89,0.0,0.0,100000.0
0.0,15.66,109.24,0.0,4.56,20.22,0.0,0.0,100000.0
0.0,14.63,103.87,0.0,4.45,19.08,214.06,0.0,100000.0
0.0,13.9,98.64,0.0,4.42,18.31,699.97,0.0,100000.0
0.0,13.12,93.44,0.0,4.42,17.55,0.0,0.0,100000.0
0.0,12.97,88.24,0.0,4.58,17.55,851.45,0.0,100000.0
0.0,12.75,82.85,0.0,4.8,17.55,228.08,0.0,100000.0
0.0,14.99,77.21,0.0,5.61,20.6,168.23,0.0,100000.0
0.0,15.11,70.6,0.0,6.34,22.89,0.0,1.44,100000.0
0.0,8.82,63.14,0.0,5.36,26.24,225.73,12.06,100000.0
0.0,1.26,56.84,0.0,1.19,27.47,0.0,25.02,100000.0
0.0,0.0,55.44,9.05,0.0,27.85,498.88,36.9,100000.0
0.0,0.0,62.68,16.88,0.0,29.38,0.0,46.26,100000.0
0.0,0.0,76.19,22.2,0.0,29.76,851.51,51.96,100000.0
0.0,0.0,93.95,25.33,0.0,28.61,0.0,53.94,100000.0
0.0,0.0,114.21,25.3,0.0,25.94,245.15,51.24,100000.0
0.0,0.0,134.45,19.34,0.0,25.18,172.23,44.52,100000.0
0.0,0.0,149.92,9.7,0.0,24.8,699.79,34.5,100000.0
0.0,1.59,157.68,0.0,1.45,25.18,498.79,22.14,100000.0
0.0,15.02,155.97,0.0,6.85,31.28,2.51,9.42,100000.0
0.0,29.18,147.92,0.0,8.61,38.15,0.0,0.36,100000.0
0.0,29.51,137.78,0.0,7.49,37.01,0.0,0.0,100000.0
0.0,26.45,128.97,0.0,6.36,32.81,0.0,0.0,100000.0
0.0,22.33,121.49,0.0,5.52,27.85,0.0,0.0,100000.0
0.0,18.0,114.99,0.0,4.89,22.89,162.48,0.0,100000.0
0.0,15.66,109.24,0.0,4.56,20.22,193.14,0.0,100000.0
0.0,14.63,103.87,0.0,4.45,19.08,224.38,0.0,100000.0
0.0,13.9,98.64,0.0,4.42,18.31,0.0,0.0,100000.0
0.0,13.12,93.45,0.0,4.42,17.55,245.12,0.0,100000.0
0.0,12.97,88.24,0.0,4.58,17.55,245.14,0.0,100000.0
0.0,12.75,82.86,0.0,4.8,17.55,699.8,0.0,100000.0
0.0,14.99,77.21,0.0,5.61,20.6,172.24,0.0,100000.0
0.0,15.11,70.61,0.0,6.34,22.89,0.0,1.44,100000.0
0.0,8.82,63.14,0.0,5.36,26.24,0.0,12.06,100000.0
0.0,1.26,56.84,0.0,1.19,27.47,0.0,25.02,100000.0
0.0,0.0,55.44,9.05,0.0,27.85,498.35,36.9,100000.0
0.0,0.0,62.68,16.88,0.0,29.38,162.45,46.26,100000.0
0.0,0.0,76.19,22.2,0.0,29.76,851.45,51.96,100000.0
0.0,0.0,93.95,25.33,0.0,28.61,498.81,53.94,100000.0
0.0,0.0,114.21,25.3,0.0,25.94,172.26,51.24,100000.0
0.0,0.0,134.45,19.34,0.0,25.18,162.52,44.52,100000.0
0.0,0.0,149.93,9.7,0.0,24.8,2.51,34.5,100000.0
0.0,1.59,157.69,0.0,1.45,25.18,0.0,22.14,100000.0
0.0,15.02,155.98,0.0,6.85,31.28,498.86,9.42,100000.0
0.0,29.18,147.92,0.0,8.61,38.15,193.22,0.36,100000.0
0.0,29.51,137.79,0.0,7.49,37.01,2.51,0.0,100000.0
0.0,26.45,128.97,0.0,6.36,32.81,0.0,0.0,100000.0
0.0,22.33,121.49,0.0,5.52,27.85,214.0,0.0,100000.0
0.0,18.0,114.99,0.0,4.89,22.89,0.0,0.0,100000.0
0.0,15.66,109.25,0.0,4.56,20.22,324.4,0.0,100000.0
0.0,14.63,103.88,0.0,4.45,19.08,2.51,0.0,100000.0
0.0,13.9,98.65,0.0,4.42,18.31,699.44,0.0,100000.0
0.0,13.12,93.45,0.0,4.42,17.55,162.46,0.0,100000.0
0.0,12.97,88.24,0.0,4.58,17.55,168.22,0.0,100000.0
0.0,12.75,82.86,0.0,4.8,17.55,2.49,0.0,100000.0
0.0,14.99,77.21,0.0,5.61,20.6,0.0,0.0,100000.0
0.0,15.11,70.61,0.0,6.34,22.89,0.0,1.44,100000.0
0.0,8.82,63.14,0.0,5.36,26.24,314.86,12.06,100000.0
0.0,1.26,56.84,0.0,1.19,27.47,227.75,25.02,100000.0
0.0,0.0,55.44,9.05,0.0,27.85,0.0,36.9,100000.0
0.0,0.0,62.68,16.88,0.0,29.38,0.0,46.26,100000.0
0.0,0.0,76.19,22.2,0.0,29.76,0.0,51.96,100000.0
0.0,0.0,93.95,25.33,0.0,28.61,77.92,53.94,100000.0
0.0,0.0,114.22,25.3,0.0,25.94,0.0,51.24,100000.0
0.0,0.0,134.45,19.34,0.0,25.18,871.29,44.52,100000.0
0.0,0.0,149.93,9.7,0.0,24.8,498.72,34.5,100000.0
0.0,1.59,157.69,0.0,1.45,25.18,0.0,22.14,100000.0
0.0,15.02,155.98,0.0,6.85,31.28,0.0,9.42,100000.0
0.0,29.18,147.92,0.0,8.61,38.15,699.96,0.36,100000.0
0.0,29.51,137.79,0.0,7.49,37.01,871.19,0.0,100000.0
0.0,26.45,128.97,0.0,6.36,32.81,699.77,0.0,100000.0
0.0,22.33,121.49,0.0,5.52,27.85,193.14,0.0,100000.0
0.0,18.01,115.0,0.0,4.88,22.89,225.35,0.0,100000.0
0.0,15.66,109.25,0.0,4.56,20.22,0.0,0.0,100000.0
0.0,14.63,103.88,0.0,4.45,19.08,498.92,0.0,100000.0
0.0,13.9,98.65,0.0,4.42,18.31,0.0,0.0,100000.0
0.0,13.12,93.45,0.0,4.42,17.55,0.0,0.0,100000.0
0.0,12.97,88.25,0.0,4.58,17.55,851.36,0.0,100000.0
0.0,12.75,82.86,0.0,4.8,17.55,78.41,0.0,100000.0
0.0,14.99,77.22,0.0,5.61,20.6,214.06,0.0,100000.0
0.0,15.11,70.61,0.0,6.34,22.89,172.26,1.44,100000.0
0.0,8.82,63.15,0.0,5.36,26.24,324.42,12.06,100000.0
0.0,1.26,56.84,0.0,1.19,27.47,851.49,25.02,100000.0
0.0,0.0,55.45,9.05,0.0,27.85,700.02,36.9,100000.0
0.0,0.0,62.69,16.88,0.0,29.38,1.59,46.26,100000.0
0.0,0.0,76.19,22.2,0.0,29.76,498.65,51.96,100000.0
0.0,0.0,93.96,25.33,0.0,28.61,498.79,53.94,100000.0
0.0,0.0,114.22,25.3,0.0,25.94,0.0,51.24,100000.0
0.0,0.0,134.46,19.34,0.0,25.18,2.51,44.52,100000.0
0.0,0.0,149.93,9.7,0.0,24.8,2.51,34.5,100000.0
0.0,1.59,157.69,0.0,1.45,25.18,193.14,22.14,100000.0
0.0,15.02,155.98,0.0,6.85,31.28,77.53,9.42,100000.0
0.0,29.18,147.93,0.0,8.61,38.15,0.0,0.36,100000.0
0.0,29.51,137.79,0.0,7.49,37.01,77.61,0.0,100000.0
0.0,26.45,128.98,0.0,6.36,32.81,2.51,0.0,100000.0
0.0,22.33,121.49,0.0,5.52,27.85,245.16,0.0,100000.0
0.0,18.01,115.0,0.0,4.88,22.89,851.54,0.0,100000.0
0.0,15.66,109.25,0.0,4.56,20.22,172.28,0.0,100000.0
0.0,14.63,103.88,0.0,4.45,19.08,193.43,0.0,100000.0
0.0,13.9,98.65,0.0,4.42,18.31,224.37,0.0,100000.0
0.0,13.12,93.46,0.0,4.42,17.55,0.0,0.0,100000.0
0.0,12.97,88.25,0.0,4.58,17.55,0.0,0.0,100000.0
0.0,12.75,82.87,0.0,4.8,17.55,498.46,0.0,100000.0
0.0,14.99,77.22,0.0,5.61,20.6,227.8,0.0,100000.0
0.0,15.11,70.61,0.0,6.34,22.89,214.0,1.44,100000.0
0.0,8.82,63.15,0.0,5.36,26.24,699.9,12.06,100000.0
0.0,1.26,56.85,0.0,1.19,27.47,214.0,25.02,100000.0
0.0,0.0,55.45,9.05,0.0,27.85,871.29,36.9,100000.0
0.0,0.0,62.69,16.88,0.0,29.38,0.0,46.26,100000.0
0.0,0.0,76.2,22.2,0.0,29.76,0.0,51.96,100000.0
0.0,0.0,93.96,25.33,0.0,28.61,2.51,53.94,100000.0
0.0,0.0,114.22,25.3,0.0,25.94,0.0,51.24,100000.0
0.0,0.0,134.46,19.34,0.0,25.18,0.0,44.52,100000.0
0.0,0.0,149.93,9.7,0.0,24.8,324.32,34.5,100000.0
0.0,1.59,157.69,0.0,1.45,25.18,224.44,22.14,100000.0
0.0,15.02,155.98,0.0,6.85,31.28,699.06,9.42,100000.0
0.0,29.18,147.93,0.0,8.61,38.15,228.76,0.36,100000.0
0.0,29.51,137.79,0.0,7.49,37.01,77.54,0.0,100000.0
0.0,26.45,128.98,0.0,6.36,32.81,225.47,0.0,100000.0
0.0,22.33,121.5,0.0,5.52,27.85,162.45,0.0,100000.0
0.0,18.01,115.0,0.0,4.88,22.89,168.23,0.0,100000.0
0.0,15.66,109.25,0.0,4.56,20.22,1.59,0.0,100000.0
0.0,14.63,103.89,0.0,4.45,19.08,225.45,0.0,100000.0
0.0,13.9,98.65,0.0,4.42,18.31,225.38,0.0,100000.0
0.0,13.12,93.46,0.0,4.42,17.55,2.51,0.0,100000.0
0.0,12.97,88.25,0.0,4.58,17.55,871.19,0.0,100000.0
0.0,12.75,82.87,0.0,4.8,17.55,77.73,0.0,100000.0
0.0,14.99,77.22,0.0,5.61,20.6,245.13,0.0,100000.0
0.0,15.11,70.62,0.0,6.34,22.89,0.0,1.44,100000.0
0.0,8.82,63.15,0.0,5.36,26.24,214.02,12.06,100000.0
0.0,1.26,56.85,0.0,1.19,27.47,2.51,25.02,100000.0
0.0,0.0,55.45,9.05,0.0,27.85,324.32,36.9,100000.0
0.0,0.0,62.69,16.88,0.0,29.38,851.28,46.26,100000.0
0.0,0.0,76.2,22.2,0.0,29.76,0.0,51.96,100000.0
0.0,0.0,93.96,25.33,0.0,28.61,77.69,53.94,100000.0
0.0,0.0,114.22,25.3,0.0,25.94,0.0,51.24,100000.0
0.0,0.0,134.46,19.34,0.0,25.18,213.98,44.52,100000.0
0.0,0.0,149.93,9.7,0.0,24.8,1.58,34.5,100000.0
0.0,1.59,157.7,0.0,1.45,25.18,227.77,22.14,100000.0
0.0,15.02,155.99,0.0,6.85,31.28,699.61,9.42,100000.0
0.0,29.18,147.93,0.0,8.61,38.15,77.68,0.36,100000.0
0.0,29.51,137.8,0.0,7.49,37.01,0.0,0.0,100000.0
0.0,26.45,128.98,0.0,6.36,32.81,851.45,0.0,100000.0
0.0,22.33,121.5,0.0,5.52,27.85,0.0,0.0,100000.0
0.0,18.01,115.0,0.0,4.88,22.89,498.88,0.0,100000.0
0.0,15.66,109.26,0.0,4.56,20.22,699.36,0.0,100000.0
0.0,14.63,103.89,0.0,4.45,19.08,0.0,0.0,100000.0
0.0,13.9,98.66,0.0,4.42,18.31,228.51,0.0,100000.0
0.0,13.12,93.46,0.0,4.42,17.55,245.26,0.0,100000.0
0.0,12.97,88.26,0.0,4.58,17.55,0.0,0.0,100000.0
0.0,12.75,82.87,0.0,4.8,17.55,699.7,0.0,100000.0
0.0,14.99,77.22,0.0,5.61,20.6,498.64,0.0,100000.0
0.0,15.11,70.62,0.0,6.34,22.89,193.1,1.44,100000.0
0.0,8.82,63.15,0.0,5.36,26.24,168.31,12.06,100000.0
0.0,1.26,56.85,0.0,1.19,27.47,0.0,25.02,100000.0
0.0,0.0,55.45,9.05,0.0,27.85,851.51,36.9,100000.0
0.0,0.0,62.69,16.88,0.0,29.38,0.0,46.26,100000.0
0.0,0.0,76.2,22.2,0.0,29.76,214.06,51.96,100000.0
0.0,0.0,93.96,25.33,0.0,28.61,0.0,53.94,100000.0
0.0,0.0,114.22,25.3,0.0,25.94,0.0,51.24,100000.0
0.0,0.0,134.46,19.34,0.0,25.18,324.36,44.52,100000.0
0.0,0.0,149.94,9.7,0.0,24.8,214.02,34.5,100000.0
0.0,1.59,157.7,0.0,1.45,25.18,162.48,22.14,100000.0
0.0,15.02,155.99,0.0,6.85,31.28,0.0,9.42,100000.0
0.0,29.18,147.93,0.0,8.61,38.15,224.39,0.36,100000.0
0.0,29.51,137.8,0.0,7.49,37.01,498.89,0.0,100000.0
0.0,26.45,128.98,0.0,6.36,32.81,2.51,0.0,100000.0
0.0,22.33,121.5,0.0,5.52,27.85,2.51,0.0,100000.0
0.0,18.01,115.01,0.0,4.88,22.89,224.4,0.0,100000.0
0.0,15.66,109.26,0.0,4.56,20.22,162.47,0.0,100000.0
0.0,14.63,103.89,0.0,4.45,19.08,871.27,0.0,100000.0
0.0,13.9,98.66,0.0,4.42,18.31,245.26,0.0,100000.0
0.0,13.12,93.46,0.0,4.42,17.55,172.23,0.0,100000.0
0.0,12.97,88.26,0.0,4.58,17.55,214.04,0.0,100000.0
0.0,12.75,82.87,0.0,4.8,17.55,0.0,0.0,100000.0
0.0,14.99,77.23,0.0,5.61,20.6,851.53,0.0,100000.0
0.0,15.1,70.62,0.0,6.35,22.89,0.0,1.44,100000.0
0.0,8.82,63.16,0.0,5.36,26.24,324.24,12.06,100000.0
0.0,1.26,56.85,0.0,1.19,27.47,0.0,25.02,100000.0
0.0,0.0,55.45,9.05,0.0,27.85,228.14,36.9,100000.0
0.0,0.0,62.69,16.88,0.0,29.38,168.23,46.26,100000.0
0.0,0.0,76.2,22.2,0.0,29.76,2.51,51.96,100000.0
0.0,0.0,93.96,25.33,0.0,28.61,1.58,53.94,100000.0
0.0,0.0,114.23,25.3,0.0,25.94,1.58,51.24,100000.0
0.0,0.0,134.46,19.34,0.0,25.18,0.0,44.52,100000.0
0.0,0.0,149.94,9.7,0.0,24.8,77.55,34.5,100000.0
0.0,1.59,157.7,0.0,1.45,25.18,1.58,22.14,100000.0
0.0,15.02,155.99,0.0,6.85,31.28,214.0,9.42,100000.0
0.0,29.18,147.93,0.0,8.61,38.15,193.12,0.36,100000.0
0.0,29.51,137.8,0.0,7.49,37.01,0.0,0.0,100000.0
0.0,26.45,128.99,0.0,6.36,32.81,177.19,0.0,100000.0
0.0,22.33,121.5,0.0,5.52,27.85,871.37,0.0,100000.0
0.0,18.01,115.01,0.0,4.88,22.89,699.29,0.0,100000.0
0.0,15.66,109.26,0.0,4.56,20.22,498.79,0.0,100000.0
0.0,14.63,103.89,0.0,4.45,19.08,1.59,0.0,100000.0
0.0,13.9,98.66,0.0,4.42,18.31,870.47,0.0,100000.0
0.0,13.12,93.47,0.0,4.42,17.55,245.21,0.0,100000.0
0.0,12.97,88.26,0.0,4.58,17.55,227.68,0.0,100000.0
0.0,12.75,82.87,0.0,4.8,17.55,0.0,0.0,100000.0
0.0,14.99,77.23,0.0,5.61,20.6,0.0,0.0,100000.0
0.0,15.1,70.62,0.0,6.35,22.89,0.0,1.44,100000.0
0.0,8.82,63.16,0.0,5.36,26.24,1.58,12.06,100000.0
0.0,1.26,56.85,0.0,1.19,27.47,324.26,25.02,100000.0
0.0,0.0,55.46,9.05,0.0,27.85,0.0,36.9,100000.0
0.0,0.0,62.7,16.88,0.0,29.38,162.48,46.26,100000.0
0.0,0.0,76.2,22.2,0.0,29.76,324.14,51.96,100000.0
0.0,0.0,93.97,25.33,0.0,28.61,224.4,53.94,100000.0
0.0,0.0,114.23,25.3,0.0,25.94,0.0,51.24,100000.0
0.0,0.0,134.47,19.34,0.0,25.18,0.0,44.52,100000.0
0.0,0.0,149.94,9.7,0.0,24.8,0.0,34.5,100000.0
0.0,1.59,157.7,0.0,1.45,25.18,0.0,22.14,100000.0
0.0,15.02,155.99,0.0,6.85,31.28,224.37,9.42,100000.0
0.0,29.18,147.94,0.0,8.61,38.15,1.59,0.36,100000.0
0.0,29.51,137.8,0.0,7.49,37.01,193.14,0.0,100000.0
0.0,26.45,128.99,0.0,6.36,32.81,1.58,0.0,100000.0
0.0,22.33,121.51,0.0,5.52,27.85,77.6,0.0,100000.0
0.0,18.01,115.01,0.0,4.88,22.89,0.0,0.0,100000.0
0.0,15.66,109.26,0.0,4.56,20.22,0.0,0.0,100000.0
0.0,14.63,103.9,0.0,4.45,19.08,172.25,0.0,100000.0
0.0,13.9,98.66,0.0,4.42,18.31,77.66,0.0,100000.0
0.0,13.12,93.47,0.0,4.42,17.55,225.34,0.0,100000.0
0.0,12.97,88.26,0.0,4.58,17.55,871.34,0.0,100000.0
0.0,12.75,82.88,0.0,4.8,17.55,0.0,0.0,100000.0
0.0,14.99,77.23,0.0,5.61,20.6,162.73,0.0,100000.0
0.0,15.1,70.62,0.0,6.35,22.89,498.83,1.44,100000.0
0.0,8.82,63.16,0.0,5.36,26.24,224.43,12.06,100000.0
0.0,1.26,56.86,0.0,1.19,27.47,77.54,25.02,100000.0
0.0,0.0,55.46,9.05,0.0,27.85,168.22,36.9,100000.0
0.0,0.0,62.7,16.88,0.0,29.38,172.23,46.26,100000.0
0.0,0.0,76.21,22.2,0.0,29.76,0.0,51.96,100000.0
0.0,0.0,93.97,25.33,0.0,28.61,0.0,53.94,100000.0
0.0,0.0,114.23,25.3,0.0,25.94,193.17,51.24,100000.0
0.0,0.0,134.47,19.34,0.0,25.18,0.0,44.52,100000.0
0.0,0.0,149.94,9.7,0.0,24.8,0.0,34.5,100000.0
0.0,1.59,157.7,0.0,1.45,25.18,0.0,22.14,100000.0
0.0,15.02,155.99,0.0,6.85,31.28,77.83,9.42,100000.0
0.0,29.18,147.94,0.0,8.61,38.15,172.24,0.36,100000.0
0.0,29.51,137.8,0.0,7.49,37.01,172.36,0.0,100000.0
0.0,26.45,128.99,0.0,6.36,32.81,224.37,0.0,100000.0
0.0,22.33,121.51,0.0,5.52,27.85,851.44,0.0,100000.0
0.0,18.01,115.01,0.0,4.88,22.89,224.5,0.0,100000.0
0.0,15.66,109.27,0.0,4.56,20.22,0.0,0.0,100000.0
0.0,14.63,103.9,0.0,4.45,19.08,0.0,0.0,100000.0
0.0,13.9,98.67,0.0,4.42,18.31,0.0,0.0,100000.0
0.0,13.12,93.47,0.0,4.42,17.55,172.24,0.0,100000.0
0.0,12.97,88.26,0.0,4.58,17.55,168.22,0.0,100000.0
0.0,12.75,82.88,0.0,4.8,17.55,851.53,0.0,100000.0
0.0,14.99,77.23,0.0,5.61,20.6,162.47,0.0,100000.0
0.0,15.1,70.63,0.0,6.35,22.89,224.37,1.44,100000.0
0.0,8.82,63.16,0.0,5.36,26.24,0.0,12.06,100000.0
0.0,1.26,56.86,0.0,1.19,27.47,324.27,25.02,100000.0
0.0,0.0,55.46,9.05,0.0,27.85,0.0,36.9,100000.0
0.0,0.0,62.7,16.88,0.0,29.38,871.24,46.26,100000.0
0.0,0.0,76.21,22.2,0.0,29.76,168.22,51.96,100000.0
0.0,0.0,93.97,25.33,0.0,28.61,0.0,53.94,100000.0
0.0,0.0,114.23,25.3,0.0,25.94,0.0,51.24,100000.0
0.0,0.0,134.47,19.34,0.0,25.18,0.0,44.52,100000.0
0.0,0.0,149.94,9.7,0.0,24.8,193.23,34.5,100000.0
0.0,1.59,157.7,0.0,1.45,25.18,0.0,22.14,100000.0
0.0,15.02,155.99,0.0,6.85,31.28,172.28,9.42,100000.0
0.0,29.18,147.94,0.0,8.61,38.15,162.45,0.36,100000.0
0.0,29.51,137.81,0.0,7.49,37.01,0.0,0.0,100000.0
0.0,26.45,128.99,0.0,6.36,32.81,172.3,0.0,100000.0
0.0,22.33,121.51,0.0,5.52,27.85,77.68,0.0,100000.0
0.0,18.01,115.02,0.0,4.88,22.89,324.37,0.0,100000.0
0.0,15.66,109.27,0.0,4.56,20.22,324.33,0.0,100000.0
0.0,14.63,103.9,0.0,4.45,19.08,168.23,0.0,100000.0
0.0,13.9,98.67,0.0,4.42,18.31,0.0,0.0,100000.0
0.0,13.12,93.47,0.0,4.42,17.55,0.0,0.0,100000.0
0.0,12.97,88.27,0.0,4.58,17.55,1.58,0.0,100000.0
0.0,12.75,82.88,0.0,4.8,17.55,162.45,0.0,100000.0
0.0,14.99,77.23,0.0,5.61,20.6,0.0,0.0,100000.0
0.0,15.1,70.63,0.0,6.35,22.89,172.28,1.44,100000.0
0.0,8.82,63.16,0.0,5.36,26.24,0.0,12.06,100000.0
0.0,1.26,56.86,0.0,1.19,27.47,498.91,25.02,100000.0
0.0,0.0,55.46,9.05,0.0,27.85,0.0,36.9,100000.0
0.0,0.0,62.7,16.88,0.0,29.38,225.28,46.26,100000.0
0.0,0.0,76.21,22.2,0.0,29.76,498.38,51.96,100000.0
0.0,0.0,93.97,25.33,0.0,28.61,1.58,53.94,100000.0
0.0,0.0,114.23,25.3,0.0,25.94,225.33,51.24,100000.0
0.0,0.0,134.47,19.34,0.0,25.18,699.79,44.52,100000.0
0.0,0.0,149.94,9.7,0.0,24.8,162.49,34.5,100000.0
0.0,1.59,157.71,0.0,1.45,25.18,0.0,22.14,100000.0
0.0,15.02,156.0,0.0,6.85,31.28,0.0,9.42,100000.0
